BK049,5煤,5煤,95.1,0.65,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,89.660,0.520,BK029,5煤,5煤,76.160,1.170,BK030,5煤,5煤,73.320,2.910,BK031,泥岩,5煤,59.660,0.280,BK032,含炭泥岩,5煤,66.160,0.220,16-1,泥岩,,83.560,12.340,16-2,5煤,5煤,65.640,0.500,684,泥岩,,64.470,4.170,607,泥岩,5煤,56.970,0.100,444,5煤,5煤,52.990,0.340,719,泥岩,5煤,39.670,0.180,687,泥岩,5煤,46.070,0.150,404,泥岩,,87.330,0.930
BK049,泥岩,5煤,95.47,0.37,  灰白色、深灰色，巨厚层状，块状构造，参差断口，半坚硬，可见少量炭屑。,BK028,炭质泥岩,5煤,89.940,0.280,BK029,炭质泥岩,5煤,76.570,0.410,BK030,泥岩,5煤,73.780,0.460,BK031,5煤,5煤,62.210,2.550,BK032,5煤,5煤,66.720,0.560,16-1,5下煤,5下煤,86.260,2.700,16-2,泥岩,5煤,65.790,0.150,684,5煤,5煤,64.710,0.240,607,5煤,5煤,57.390,0.420,444,泥岩,5煤,53.040,0.050,719,5煤,5煤,39.870,0.200,687,5煤,5煤,46.530,0.460,404,6上煤,6上煤,87.410,0.080
BK049,5煤,5煤,96.01,0.54,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,92.140,2.200,BK029,5煤,5煤,76.980,0.410,BK030,5煤,5煤,75.010,1.230,BK031,泥岩,5煤,62.620,0.410,BK032,泥岩,5煤,66.960,0.240,16-1,泥岩,,98.260,12.000,16-2,5煤,5煤,65.990,0.200,684,泥岩,5煤,64.980,0.270,607,泥岩,5煤,57.550,0.160,444,5煤,5煤,56.720,3.680,719,泥岩,5煤,39.960,0.090,687,泥岩,5煤,46.730,0.200,404,泥岩,6上煤,87.630,0.220
BK049,炭质泥岩,5煤,96.15,0.14,  黑褐色，泥质结构，含丝炭，松软，污手，夹薄煤线，断口平坦状,BK028,泥岩,5煤,92.500,0.360,BK029,炭质泥岩,5煤,77.420,0.440,BK030,泥岩,5煤,75.230,0.220,BK031,5煤,5煤,65.120,2.500,BK032,5煤,5煤,68.950,1.990,16-1,6上煤,6上煤,100.100,1.840,16-2,泥岩,5煤,66.140,0.150,684,5煤,5煤,65.500,0.520,607,5煤,5煤,58.010,0.460,444,泥岩,5煤,56.980,0.260,719,5煤,5煤,40.080,0.120,687,5煤,5煤,48.650,1.920,404,6上煤,6上煤,87.770,0.140
BK049,5煤,5煤,97.08,0.93,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,93.460,0.960,BK029,5煤,5煤,80.700,3.280,BK030,5煤,5煤,76.740,1.510,BK031,泥岩,5煤,65.530,0.410,BK032,泥岩,5煤,69.210,0.260,16-1,泥岩,,103.500,3.400,16-2,5煤,5煤,67.740,1.600,684,泥岩,5煤,65.710,0.210,607,泥岩,5煤,58.660,0.650,444,5煤,5煤,58.500,1.520,719,泥岩,5煤,40.180,0.100,687,粉砂岩,,49.250,0.600,404,泥岩,6上煤,87.960,0.190
BK049,泥岩,5煤,99.35,2.270,  灰白色、深灰色，巨厚层状，块状构造，参差断口，半坚硬，可见少量炭屑。,BK028,炭质泥岩,5煤,93.720,0.260,BK029,含炭泥岩,5煤,81.000,0.300,BK030,泥岩,5煤,77.270,0.530,BK031,5煤,5煤,69.880,4.350,BK032,5煤,5煤,70.130,0.920,16-1,粉砂岩,,122.360,18.860,16-2,泥岩,5煤,68.240,0.500,684,5煤,5煤,65.880,0.170,607,5煤,5煤,58.780,0.120,444,泥岩,5煤,59.000,0.500,719,5煤,5煤,41.100,0.920,687,中粒砂岩,,53.550,4.300,404,6上煤,6上煤,88.030,0.070
BK049,5煤,5煤,99.8,0.45,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,94.320,0.600,BK029,5煤,5煤,81.910,0.910,BK030,5煤,5煤,78.890,1.620,BK031,炭质泥岩,5煤,70.130,0.250,BK032,泥岩,5煤,70.340,0.210,16-1,砂质泥岩,,135.050,12.690,16-2,5煤,5煤,70.940,2.700,684,泥岩,5煤,66.120,0.240,607,泥岩,5煤,59.280,0.500,444,5煤,5煤,59.550,0.550,719,泥岩,5煤,41.260,0.160,687,泥岩,,60.650,7.100,404,泥岩,6上煤,88.160,0.130
BK049,泥岩,5煤,100.18,0.38,  灰白色、深灰色，巨厚层状，块状构造，参差断口，半坚硬，可见少量炭屑。,BK028,泥岩,5煤,94.780,0.460,BK029,炭质泥岩,5煤,82.140,0.230,BK030,含炭泥岩,5煤,79.060,0.170,BK031,5煤,5煤,70.980,0.850,BK032,5煤,5煤,70.890,0.550,16-1,煤,,135.350,0.300,16-2,泥岩,5煤,71.390,0.450,684,5煤,5煤,66.250,0.130,607,5煤,5煤,59.560,0.280,444,泥岩,5煤,59.790,0.240,719,5煤,5煤,42.690,1.430,687,5下煤,5下煤,61.230,0.580,404,6上煤,6上煤,88.280,0.120
BK049,5煤,5煤,101.97,1.79,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,95.340,0.560,BK029,5煤,5煤,82.690,0.550,BK030,5煤,5煤,81.130,2.070,BK031,炭质泥岩,5煤,71.180,0.200,BK032,泥岩,,72.380,1.490,16-1,泥岩,,135.740,0.390,16-2,5煤,5煤,72.090,0.700,684,泥岩,5煤,66.680,0.430,607,泥岩,5煤,59.630,0.070,444,5煤,5煤,60.240,0.450,719,泥岩,5煤,42.880,0.190,687,炭质泥岩,5下煤,61.370,0.140,404,泥岩,6上煤,88.400,0.120
BK049,泥岩,5煤,102.4,0.43,  灰白色、深灰色，巨厚层状，块状构造，参差断口，半坚硬，可见少量炭屑。,BK028,炭质泥岩,5煤,95.680,0.340,BK029,炭质泥岩,5煤,82.890,0.200,BK030,含炭泥岩,5煤,81.350,0.220,BK031,5煤,5煤,71.780,0.600,BK032,砂质泥岩,,88.380,16.000,16-1,煤,,136.230,0.490,16-2,泥岩,5煤,72.290,0.200,684,5煤,5煤,66.850,0.170,607,5煤,5煤,61.840,2.210,444,泥岩,5煤,60.440,0.200,719,5煤,5煤,43.010,0.130,687,5下煤,5下煤,61.490,0.120,404,6上煤,6上煤,88.510,0.110
BK049,5煤,5煤,103.05,0.65,  黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK028,5煤,5煤,96.080,0.400,BK029,5煤,5煤,84.990,2.100,BK030,5煤,5煤,82.340,0.990,BK031,泥岩,,90.400,18.620,BK032,5下煤,5下煤,91.590,3.210,16-1,泥岩,,137.380,1.150,16-2,5煤,5煤,72.940,0.650,684,泥岩,5煤,66.960,0.110,607,泥岩,5煤,61.930,0.090,444,5煤,5煤,63.210,2.770,719,泥岩,5煤,43.210,0.200,687,泥岩,5下煤,61.590,0.100,404,粉砂岩,,93.050,4.540
BK049,泥岩,5煤,105.2,2.15,  灰白色、深灰色，巨厚层状，块状构造，参差断口，半坚硬，可见少量炭屑。,BK028,炭质泥岩,5煤,96.380,0.300,BK029,炭质泥岩,5煤,85.260,0.270,BK030,含炭泥岩,5煤,82.520,0.180,BK031,5下煤,5下煤,92.650,2.250,BK032,泥岩,,101.820,10.230,16-1,6-1煤,6-1煤,138.780,1.400,16-2,泥岩,5煤,73.140,0.200,684,5煤,5煤,67.460,0.500,607,5煤,5煤,62.040,0.110,444,泥岩,,67.470,4.260,719,5煤,5煤,43.740,0.530,687,5下煤,5下煤,61.740,0.150,404,煤,,93.180,0.130
BK049,含炭泥岩,5煤,,,,BK028,5煤,5煤,97.010,0.630,BK029,5煤,5煤,86.260,1.000,BK030,5煤,5煤,83.230,0.710,BK031,泥岩,,107.520,14.870,BK032,粉砂岩,,108.000,6.180,16-1,泥岩,,140.380,1.600,16-2,5煤,5煤,75.140,2.000,684,泥岩,5煤,67.640,0.180,607,泥岩,5煤,62.130,0.090,444,煤,,67.610,0.140,719,泥岩,5煤,44.090,0.350,687,炭质泥岩,5下煤,61.880,0.140,404,粉砂岩,,95.890,2.710
BK049,泥岩,5煤,,,,BK028,泥岩,,106.060,9.050,BK029,炭质泥岩,5煤,86.420,0.160,BK030,泥岩,5煤,83.800,0.570,BK031,粉砂岩,,114.000,6.480,BK032,含炭泥岩,,111.060,3.060,16-1,6煤,6煤,142.860,2.480,16-2,泥岩,5煤,75.640,0.500,684,5煤,5煤,68.120,0.480,607,5煤,5煤,64.810,2.680,444,泥岩,,73.460,5.850,719,5煤,5煤,44.640,0.550,687,5下煤,5下煤,62.030,0.150,404,煤,,95.960,0.070
