BK216,粉砂岩,,178.000,27.700,灰色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，含少量炭化植 物碎屑及茎叶化石，局部泥质含量较高，半坚硬。,BK199,煤,5煤,178.320,2.720,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，局部见有黄铁矿薄膜，属暗淡型煤 ，半坚硬。其中有泥岩夹矸4层，炭质泥岩夹矸3层。,BK178,泥岩,,122.660,3.250,灰色，局部灰黑色，泥质结构，块状，断口平坦，松软，裂隙不发育， 见滑面，局部和薄层细砂岩互层，莫氏硬度小于5，RQD=49%,BK150,砂质泥岩,,73.600,6.370,灰色，块状，泥质结构，平坦状断口，手搓有砂感，松软，夹薄层炭质 泥岩,BK126,砂质泥岩,,90.200,6.080,  灰白色，块状，手搓有微弱砂感，泥质胶结，断口平坦，裂隙不发育，半坚硬,BK125,煤,5煤,110.260,0.760,黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗 型煤，断口平坦状。阶梯状棱角状，见植物茎化石。半坚硬。
BK216,泥岩,,182.300,4.300,深灰色，泥质结构，块状构造，断口平坦状，细腻，致密，半坚硬,BK199,泥岩,5煤,178.850,0.530,灰色-深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑 及茎叶化石，半坚硬。,BK178,煤,,122.960,0.300,黑色，柱状，条痕呈褐色，暗淡光泽，水平层理，平坦状断口,BK150,粉砂岩,,74.560,0.960,灰色，泥质胶结，粉砂状结构，断口平坦，松软,BK126,泥岩,,102.640,12.440,  泥岩，灰褐色-灰黑色，块状，松软-半坚硬，平坦状断口，节理裂隙不发育，见滑面，局部含炭屑,BK125,泥岩,5煤,110.540,0.280,黑色，裂隙发育，滑面构造，块状构造，泥质胶结，含炭屑，成分以泥 质碎屑为主，松软，易破碎
BK216,中粒砂岩,,185.000,2.700,灰色，中砂状结构，厚层状构造，成分以石英为主，长石次之，云母及 暗色矿物少量，分选中等，泥质胶结，均匀层理，半坚硬。,BK199,煤,5煤,182.430,3.580,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，局部见有黄铁矿薄膜，属暗淡型煤 ，半坚硬。其中有泥岩夹矸4层，炭质泥岩夹矸3层。,BK178,泥岩,,123.360,0.400,灰色，泥质结构，块状，贝壳状断口，松软，见滑面，含炭屑，莫氏硬 度小于5，RQD=43%,BK150,泥岩,,77.770,3.210,灰色，泥质结构，块状，参差状断口，裂隙不发育，松软,BK126,煤,,103.610,0.970,  黑褐色，柱状，棕褐色条痕，弱沥青光泽，以暗煤为主，断口呈平坦状。夹矸为黑色炭质泥岩,BK125,煤,5煤,111.350,0.810,黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗 型煤，断口平坦状。阶梯状棱角状，见植物茎化石。半坚硬。
BK216,砂质泥岩,,200.500,15.500,深灰色，泥质结构，块状构造，砂多以粉砂为主，分布不均一，断口平 坦状，夹细砂岩薄层，半坚硬。,BK199,泥岩,5煤,183.160,0.730,灰色-深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑 及茎叶化石，半坚硬。,BK178,煤,,123.810,0.450,黑色，柱状，条痕呈褐色，暗淡光泽，水平层理，平坦状断口,BK150,细砂岩,,79.680,1.910,灰白色，泥质胶结，细粒砂状结构，成分以石英、长石为主，胶结松散 ，松软,BK126,炭质泥岩,,103.890,0.280,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。,BK125,泥岩,5煤,111.990,0.640,黑色，裂隙发育，滑面构造，块状构造，泥质胶结，含炭屑，成分以泥 质碎屑为主，松软，易破碎
BK216,细粒砂岩,,225.000,24.500,灰色，细砂状结构，厚层状构造，成分以石英为主，长石次之，云母及 暗色矿物少量，分选中等，泥质胶结，均匀层理，半坚硬。,BK199,煤,5煤,187.520,4.360,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，局部见有黄铁矿薄膜，属暗淡型煤 ，半坚硬。其中有泥岩夹矸4层，炭质泥岩夹矸3层。,BK178,砂质泥岩,,126.970,3.160,灰黑色，泥质结构，块状，平行层理，断口平坦，松软，含炭屑，莫氏 硬度小于5，RQD=77%,BK150,砂质泥岩,,88.010,8.330,灰色-灰黑色，泥质结构，以平坦状断口为主，块状，见滑面，含丝炭， 夹薄层炭质泥岩，松软,BK126,煤,,104.100,0.210,  黑褐色，柱状，棕褐色条痕，弱沥青光泽，以暗煤为主，断口呈平坦状。夹矸为黑色炭质泥岩,BK125,煤,5煤,112.500,0.510,黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗 型煤，断口平坦状。阶梯状棱角状，见植物茎化石。半坚硬。
BK216,泥岩,,227.200,2.200,深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑及茎 叶化石，半坚硬,BK199,泥岩,5煤,188.660,1.140,灰色-深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑 及茎叶化石，半坚硬。,BK178,泥岩,,128.400,1.430,灰色，泥质结构，块状，贝壳状断口，松软，见滑面，含炭屑，莫氏硬 度小于5，RQD=43%,BK150,煤,,88.410,0.400,黑褐色，棕褐色条痕，块状，暗淡光泽，断口平坦,BK126,粉砂岩,,105.620,1.520,  灰色，块状，泥质胶结，松软，手搓有砂感,BK125,粉砂岩,5煤,113.040,0.540,灰色，砂状构造，内部含少量炭屑，成分以粉砂质碎屑为主，泥质胶结 ，松散，易破碎。
BK216,粉砂岩,,258.200,31.000,灰色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，含少量炭化植 物碎屑，局部泥质含量较高，半坚硬。,BK199,煤,5煤,189.760,1.100,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，局部见有黄铁矿薄膜，属暗淡型煤 ，半坚硬。其中有泥岩夹矸4层，炭质泥岩夹矸3层。,BK178,煤,5煤,128.690,0.290,黑色，呈块状，条痕呈棕褐色，暗淡光泽，水平层理，平坦状断口，含 夹矸18层，夹矸为泥岩、炭质泥岩、细砂岩，标志层位于136.44-136.82m ，为灰色泥岩，,BK150,泥岩,,92.260,3.850,灰黑色，泥质结构，平坦状断口，块状，含炭屑，局部断面见灰色细砂 ，松软,BK126,泥岩,,107.850,2.230,  泥岩，灰褐色-灰黑色，块状，松软-半坚硬，平坦状断口，节理裂隙不发育，见滑面，局部含炭屑,BK125,煤,5煤,113.380,0.340,黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗 型煤，断口平坦状。阶梯状棱角状，见植物茎化石。半坚硬。
BK216,粗粒砂岩,,262.340,4.140,灰色，粗砂状结构，厚层状构造，成分以石英为主，长石次之，云母少 量，分选差，泥质胶结，松散，易碎。,BK199,炭质泥岩,5煤,190.000,0.240,黑色，泥质结构，块状，阶梯状断口，含丝炭，夹煤线，松软,BK178,炭质泥岩,5煤,128.810,0.120,"碳质泥岩:亮黑色,泥质结构,薄层状构造,岩性较脆,易破碎,污手,有轻微 滑腻感",BK150,煤,,93.110,0.850,黑褐色，棕褐色条痕，块状，暗淡光泽，断口平坦,BK126,煤,5煤,108.340,0.490,  黑褐色，柱状，棕褐色条痕，弱沥青光泽，以暗煤为主，断口呈平坦状。夹矸为黑色炭质泥岩,BK125,泥岩,5煤,113.580,0.200,黑色，裂隙发育，滑面构造，块状构造，泥质胶结，含炭屑，成分以泥 质碎屑为主，松软，易破碎
BK216,砂质泥岩,,289.540,27.200,  灰色，泥质结构，块状构造，砂多以粉砂为主，分布不均一，断口平坦状，含炭屑及植物茎叶化石，半坚硬。,BK199,煤,5煤,190.510,0.510,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，局部见有黄铁矿薄膜，属暗淡型煤 ，半坚硬。其中有泥岩夹矸4层，炭质泥岩夹矸3层。,BK178,煤,5煤,129.160,0.350,黑色，呈块状，条痕呈棕褐色，暗淡光泽，水平层理，平坦状断口，含 夹矸18层，夹矸为泥岩、炭质泥岩、细砂岩，标志层位于136.44-136.82m ，为灰色泥岩，,BK150,泥岩,,99.940,6.830,灰黑色，泥质结构，平坦状断口，块状，含炭屑，夹薄层细砂岩，节理 裂隙不发育，松软，局部半坚硬,BK126,炭质泥岩,5煤,108.560,0.220,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。,BK125,煤,5煤,114.860,1.280,黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗 型煤，断口平坦状。阶梯状棱角状，见植物茎化石。半坚硬。
BK216,泥岩,,301.850,12.310,深灰色，泥质结构，块状构造，断口平坦状，细腻，致密，半坚硬。,BK199,泥岩,5煤,191.060,0.550,灰色-深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑 及茎叶化石，半坚硬。,BK178,炭质泥岩,5煤,129.320,0.160,"碳质泥岩:亮黑色,泥质结构,薄层状构造,岩性较脆,易破碎,污手,有轻微 滑腻感",BK150,煤,,100.550,0.610,黑色，棕褐色条痕，块状，暗淡光泽，断口平坦，水平层理，含夹矸2层 ，均为炭质泥岩，,BK126,煤,5煤,108.950,0.390,  黑褐色，柱状，棕褐色条痕，弱沥青光泽，以暗煤为主，断口呈平坦状。夹矸为黑色炭质泥岩,BK125,泥岩,5煤,115.090,0.230,黑色，裂隙发育，滑面构造，块状构造，泥质胶结，含炭屑，成分以泥 质碎屑为主，松软，易破碎
