BK151,粉砂岩,,126.230,5.800,  灰黑色，泥质结构，砂以粉砂为主。含少量石英砾，水平层状，成分以泥质碎屑为主，松软，易破碎。,BK149,煤,5煤,94.150,0.250,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,,77.570,5.110,  灰绿色，泥质结构，巨厚层状构造，岩质较软，手掰易碎，风化后易开裂。局部夹灰黑色细砂岩薄层。,BK124,泥岩,5煤,59.820,0.910,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,,126.500,0.270,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。,BK149,泥岩,5煤,94.440,0.290,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,79.200,1.630,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,煤,5煤,60.370,0.550,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,炭质泥岩,,127.710,1.210,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,煤,5煤,96.290,1.850,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,79.750,0.550,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,泥岩,5煤,60.710,0.340,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,,128.210,0.500,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。,BK149,泥岩,5煤,96.540,0.250,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,80.570,0.820,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,煤,5煤,61.170,0.460,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,泥岩,,130.410,2.200,  黑色，局部含粉砂质成分，裂隙发育，泥质结构，滑面构造，成分以泥质碎屑为主，含炭质及少量炭屑，松软。,BK149,煤,5煤,96.890,0.350,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,81.000,0.430,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,泥岩,5煤,61.660,0.490,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,煤,5煤,130.610,0.200,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。,BK149,炭质泥岩,5煤,97.090,0.200,  灰黑色，块状，含炭屑，夹煤线，污手，易碎。,BK127,炭质泥岩,5煤,81.300,0.300,  褐色，条带状结构，块状构造，比泥重较大。局部见煤线。,BK124,炭质泥岩,5煤,62.190,0.530,  褐色，条带状结构。块状构造。含泥比重较大。局部见煤线。
BK151,粉砂岩,,132.440,1.830,  灰绿色，泥质结构，砂以粉砂为主。含少量石英砾，水平层状，成分以泥质碎屑为主，松软，易破碎。,BK149,煤,5煤,98.220,1.130,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,81.820,0.520,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,泥岩,5煤,62.990,0.800,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,细砂岩,,134.940,2.500,  灰色，泥质结构，砂以细砂为主。含少量石英砾，水平层状，成分以泥质碎屑为主，松软，易破碎。,BK149,泥岩,5煤,98.780,0.560,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,82.700,0.880,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,炭质泥岩,5煤,63.170,0.180,  褐色，条带状结构。块状构造。含泥比重较大。局部见煤线。
BK151,泥岩,,155.830,20.890,  灰黑色，局部含粉砂质成分，裂隙发育，泥质结构，滑面构造，成分以泥质碎屑为主，含炭质及少量炭屑，松软。,BK149,煤,5煤,99.790,1.010,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,84.850,2.150,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,泥岩,5煤,63.750,0.580,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,粉砂岩,,166.260,10.430,  灰绿色，泥质结构，砂以粉砂为主。含少量石英砾，水平层状，成分以泥质碎屑为主，松软，易破碎。,BK149,炭质泥岩,5煤,100.010,0.220,  灰黑色，块状，含炭屑，夹煤线，污手，易碎。,BK127,煤,5煤,87.800,2.950,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,煤,5煤,66.150,2.400,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
