560,5煤,5煤,30.870,0.210,10-3,泥岩,5煤,36.490,0.280,464,泥岩,5煤,26.750,0.700,BK009,5煤,5煤,17.300,0.580,182,煤,,59.230,0.380,10-6,泥岩,5煤,76.640,0.900,10-4,泥岩,,190.060,1.320,10-2,含砾粗粒砂岩,,45.500,1.500,10-5,砂质泥岩,,95.830,5.340,120,煤,,97.600,0.500,XC16,砂质泥岩,,93.400,1.400,灰色，泥质结构，层状构造，主要矿物成分为粘土矿物及长石 、石英，岩石断口平坦状，手搓有沙粒感，局部含少量炭屑；岩 体固结程度低，易风化，裂隙不发育，岩质较软，莫尔硬度小于5,121,细粒砂岩,,310.520,22.020
560,泥岩,5煤,31.020,0.150,10-3,5煤,5煤,37.740,1.250,464,5煤,5煤,27.360,0.610,BK009,炭质泥岩,5煤,17.920,0.620,182,泥岩,,59.520,0.290,10-6,5煤,5煤,77.040,0.400,10-4,煤,,190.340,0.280,10-2,含砾泥岩,,63.140,17.640,10-5,泥岩,,99.830,4.000,120,泥岩,,109.240,11.640,XC16,砂砾岩,,102.700,9.300,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状，砂砾粒径0.2-1.5cm；岩芯破 碎，岩体固结程度低，岩石水浸易崩解，透水性较好。,121,6煤,6煤,310.720,0.200
560,5煤,5煤,31.270,0.250,10-3,泥岩,5煤,38.090,0.350,464,泥岩,5煤,27.590,0.230,BK009,5煤,5煤,18.720,0.800,182,煤,,59.890,0.370,10-6,泥岩,5煤,77.540,0.500,10-4,泥岩,,191.610,1.270,10-2,细砾岩,,64.840,1.700,10-5,5煤,5煤,100.230,0.400,120,煤,,109.750,0.510,XC16,砂质泥岩,,107.300,4.600,灰色，泥质结构，层状构造，主要矿物成分为粘土矿物及长石 、石英，岩石断口平坦状，手搓有沙粒感，局部含大量炭屑；中 夹砂砾岩薄层；岩体固结程度低，易风化，裂隙不发育，岩质较 软，莫尔硬度小于5。,121,细粒砂岩,6煤,311.520,0.800
560,泥岩,5煤,31.890,0.620,10-3,5煤,5煤,39.530,1.440,464,5煤,5煤,27.920,0.330,BK009,泥岩,5煤,18.960,0.240,182,泥岩,,60.890,1.000,10-6,5煤,5煤,84.200,6.660,10-4,煤,,192.120,0.510,10-2,含砾泥岩,,66.840,2.000,10-5,泥岩,5煤,101.230,1.000,120,泥岩,,117.500,8.800,XC16,细粒砂岩,,108.800,1.500,灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英， 断口参差状；岩体固结程度低，水浸易崩解，透水性较好,121,6煤,6煤,311.670,0.150
560,5煤,5煤,32.380,0.490,10-3,泥岩,5煤,39.800,0.270,464,炭质泥岩,5煤,28.070,0.150,BK009,5煤,5煤,20.130,1.170,182,5煤,5煤,61.510,0.620,10-6,泥岩,5煤,84.400,0.200,10-4,泥岩,,192.850,0.730,10-2,含砾粗粒砂岩,,70.040,3.200,10-5,5煤,5煤,102.160,0.930,120,5煤,5煤,117.920,0.420,XC16,砂砾岩,,111.900,3.100,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状，砂砾粒径0.1-1.5cm；岩芯破 碎，岩体固结程度低，岩石水浸易崩解，透水性较好。,121,细粒砂岩,6煤,312.920,1.250
560,泥岩,5煤,32.520,0.140,10-3,5煤,5煤,41.800,2.000,464,5煤,5煤,29.000,0.930,BK009,泥岩,5煤,20.340,0.210,182,泥岩,5煤,61.910,0.400,10-6,5煤,5煤,84.700,0.300,10-4,煤,,192.970,0.120,10-2,细砾岩,,70.940,0.900,10-5,泥岩,5煤,108.490,6.330,120,泥岩,5煤,118.170,0.250,XC16,细粒砂岩,,116.600,4.700,灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英， 断口参差状；局部夹泥岩、砂砾岩薄层；岩体固结程度低，水浸 易崩解，透水性较好。,121,6煤,6煤,313.040,0.120
560,5煤,5煤,33.270,0.750,10-3,泥岩,5煤,42.080,0.280,464,泥岩,5煤,29.100,0.100,BK009,5煤,5煤,21.290,0.950,182,5煤,5煤,62.250,0.340,10-6,泥岩,5煤,84.900,0.200,10-4,泥岩,,193.200,0.230,10-2,含砾粗粒砂岩,,71.340,0.400,10-5,5煤,5煤,109.190,0.700,120,5煤,5煤,118.690,0.520,XC16,砂砾岩,,119.100,2.500,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英，断面参差状，砂砾粒径0.1-1.5cm；岩芯破碎，岩体固 结程度低，岩石水浸易崩解，透水性较好。,121,中粒砂岩,6煤,313.540,0.500
560,泥岩,5煤,34.040,0.770,10-3,5煤,5煤,42.690,0.610,464,5煤,5煤,29.360,0.260,BK009,含炭泥岩,5煤,21.670,0.380,182,泥岩,5煤,62.370,0.120,10-6,5煤,5煤,88.800,3.900,10-4,煤,,193.560,0.360,10-2,细砾岩,,88.500,17.160,10-5,泥岩,5煤,110.270,1.080,120,泥岩,5煤,119.000,0.310,XC16,泥岩,,121.200,2.100,深灰色，泥质结构，层状构造，主要矿物成分为粘土矿物，断 口平坦状；岩体固结程度低，易风化，裂隙不发育，岩质较软， 莫尔硬度小于5。,121,6煤,6煤,313.740,0.200
560,5煤,5煤,34.760,0.720,10-3,泥岩,5煤,42.960,0.270,464,泥岩,5煤,29.580,0.220,BK009,5煤,5煤,23.280,1.610,182,5煤,5煤,63.170,0.800,10-6,泥岩,5煤,89.000,0.200,10-4,泥岩,,196.010,2.450,10-2,含砾粗粒砂岩,,107.890,19.390,10-5,5煤,5煤,112.250,1.980,120,5煤,5煤,119.330,0.330,XC16,砂砾岩,,127.300,6.100,灰绿色，泥质胶结，底部硅质胶结，砂砾结构，块状构造，主 要矿物成分为长石、石英及粘土矿物，断面参差状，砂砾粒径0.1-1.5cm，局部含巨砾石，粒径2.0-5cm；岩芯破碎，岩体固结性差 ，岩石水浸易崩解，透水性较好。其中125.90-127.30m为硅质胶 结硬岩。,121,细粒砂岩,6煤,325.720,11.980
560,泥岩,5煤,34.890,0.130,10-3,5煤,5煤,43.520,0.560,464,5煤,5煤,29.840,0.260,BK009,泥岩,5煤,23.840,0.560,182,泥岩,5煤,63.420,0.250,10-6,5煤,5煤,95.000,6.000,10-4,煤,,196.450,0.440,10-2,含砾粗粒砂岩,,115.520,7.630,10-5,泥岩,5煤,112.550,0.300,120,泥岩,5煤,134.400,15.070,XC16,泥质砂岩,,131.100,3.800,浅灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英 及粘土矿物，岩石断口参差状，局部含少量炭屑及砂砾石；岩体 固结程度差，易风化，裂隙不发育，岩质较软，莫尔硬度小于5,121,6煤,6煤,325.930,0.210
