BK004,ЗлЩАбв,,140.300,11.400,BK005,5ЯТУК,5ЯТУК,87.620,2.050,BK006,Фрбв,6УК,113.360,0.270,BK007,ЬПжЪФрбв,6УК,123.380,0.210
BK004,Фрбв,,148.180,7.880,BK005,ЬПжЪФрбв,5ЯТУК,87.870,0.250,BK006,6УК,6УК,122.900,9.540,BK007,6УК,6УК,132.690,9.310
BK004,6УК,6УК,155.710,7.530,BK005,5ЯТУК,5ЯТУК,88.300,0.430,BK006,Фрбв,6УК,123.220,0.320,BK007,Фрбв,6УК,133.260,0.570
BK004,Фрбв,6УК,156.360,0.650,BK005,Фрбв,,102.350,14.050,BK006,6УК,6УК,129.880,6.660,BK007,6УК,6УК,135.480,2.220
BK004,6УК,6УК,157.420,1.060,BK005,УК,,103.150,0.800,BK006,ЬПжЪФрбв,6УК,130.110,0.230,BK007,Фрбв,6УК,135.690,0.210
BK004,ЬПжЪФрбв,6УК,158.060,0.640,BK005,ФржЪЗлЩАбв,,111.520,8.370,BK006,6УК,6УК,135.380,5.270,BK007,6УК,6УК,140.070,4.380
BK004,6УК,6УК,158.910,0.850,BK005,6-1УК,6-1УК,113.090,1.570,BK006,Фрбв,6УК,135.580,0.200,BK007,ЬПжЪФрбв,6УК,140.280,0.210
BK004,Фрбв,6УК,159.150,0.240,BK005,ФржЪЗлЩАбв,,116.300,3.210,BK006,6УК,6УК,143.320,7.740,BK007,6УК,6УК,141.790,1.510
BK004,6УК,6УК,159.830,0.680,BK005,6УК,6УК,125.920,9.620,BK006,ЬПжЪФрбв,6УК,143.620,0.300,BK007,Фрбв,6УК,142.230,0.440
BK004,Фрбв,6УК,160.440,0.610,BK005,КЌЬПФрбв,6УК,126.280,0.360,BK006,6УК,6УК,144.540,0.920,BK007,6УК,6УК,143.580,1.350
BK004,6УК,6УК,165.110,4.670,BK005,6УК,6УК,126.920,0.640,BK006,Фрбв,6УК,144.900,0.360,BK007,ЗлЩАбв,,150.920,7.340
BK004,Фрбв,6УК,165.390,0.280,BK005,КЌЬПФрбв,6УК,127.270,0.350,BK006,6УК,6УК,146.200,1.300,,,,,
BK004,6УК,6УК,166.200,0.810,BK005,6УК,6УК,130.400,3.130,BK006,ЬПжЪФрбв,6УК,146.390,0.190,,,,,
BK004,ЬПжЪФрбв,6УК,166.400,0.200,BK005,ЬПжЪФрбв,6УК,130.640,0.240,BK006,6УК,6УК,146.880,0.490,,,,,
BK004,6УК,6УК,180.600,14.200,BK005,6УК,6УК,134.040,3.400,BK006,ЗлЩАбв,,152.080,5.200,,,,,
BK004,Фрбв,6УК,180.940,0.340,BK005,Фрбв,6УК,134.660,0.620,,,,,,,,,,
BK004,6УК,6УК,182.370,1.430,BK005,6УК,6УК,141.580,6.920,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,182.950,0.580,BK005,ЬПжЪФрбв,6УК,141.840,0.260,,,,,,,,,,
BK004,6УК,6УК,183.430,0.480,BK005,6УК,6УК,143.450,1.610,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,183.710,0.280,BK005,КЌЬПФрбв,6УК,143.830,0.380,,,,,,,,,,
BK004,6УК,6УК,184.520,0.810,BK005,6УК,6УК,148.040,4.210,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,184.740,0.220,BK005,КЌЬПФрбв,6УК,148.690,0.650,,,,,,,,,,
BK004,6УК,6УК,191.530,6.790,BK005,6УК,6УК,149.890,1.200,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,191.850,0.320,BK005,ЬПжЪФрбв,6УК,150.170,0.280,,,,,,,,,,
BK004,6УК,6УК,192.420,0.570,BK005,6УК,6УК,152.330,2.160,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,192.660,0.240,BK005,КЌЬПФрбв,6УК,152.720,0.390,,,,,,,,,,
BK004,6УК,6УК,197.420,4.760,BK005,6УК,6УК,153.100,0.380,,,,,,,,,,
BK004,Фрбв,6УК,197.680,0.260,BK005,КЌЬПФрбв,6УК,153.540,0.440,,,,,,,,,,
BK004,6УК,6УК,199.030,1.350,BK005,6УК,6УК,154.150,0.610,,,,,,,,,,
BK004,ЬПжЪФрбв,6УК,199.310,0.280,BK005,ЬПжЪФрбв,6УК,154.390,0.240,,,,,,,,,,
BK004,6УК,6УК,200.100,0.790,BK005,6УК,6УК,160.710,6.320,,,,,,,,,,
BK004,Фрбв,6УК,200.740,0.640,BK005,КЌЬПФрбв,6УК,161.140,0.430,,,,,,,,,,
BK004,6УК,6УК,202.160,1.420,BK005,6УК,6УК,165.210,4.070,,,,,,,,,,
BK004,ЗлЩАбв,,210.200,8.040,BK005,ЬПжЪФрбв,6УК,165.490,0.280,,,,,,,,,,
,,,,,BK005,6УК,6УК,166.630,1.140,,,,,,,,,,
,,,,,BK005,ЬПжЪФрбв,6УК,166.830,0.200,,,,,,,,,,
,,,,,BK005,6УК,6УК,167.040,0.210,,,,,,,,,,
,,,,,BK005,КЌЬПФрбв,6УК,167.250,0.210,,,,,,,,,,
,,,,,BK005,6УК,6УК,168.170,0.920,,,,,,,,,,
,,,,,BK005,ЬПжЪФрбв,6УК,168.660,0.490,,,,,,,,,,
,,,,,BK005,6УК,6УК,169.270,0.610,,,,,,,,,,
,,,,,BK005,Фрбв,6УК,169.540,0.270,,,,,,,,,,
,,,,,BK005,6УК,6УК,170.900,1.360,,,,,,,,,,
,,,,,BK005,Фрбв,,176.400,5.500,,,,,,,,,,
,,,,,BK005,ЯИСЃЩАбв,,177.400,1.000,,,,,,,,,,
