450,5煤,5煤,52.590,0.120,269,泥岩,,85.650,4.050,452,粉砂岩,,56.200,0.620,14-3,泥岩,5煤,68.660,0.400,270,5煤,5煤,59.480,0.770,14-4,5煤,5煤,55.370,0.250,271,5煤,5煤,53.820,0.430,BK021,5煤,5煤,52.090,0.560,BK020,5煤,5煤,72.420,0.620,BK019,炭质泥岩,5煤,81.190,0.180,14-2,5煤,5煤,88.070,0.980,14-1,粉砂岩,,83.380,3.990,XC17,砂砾岩,,132.800,5.900,灰色，砂砾结构，块状构造，泥质胶结，砾石粒径约为0.5-2cm ，固结程度较好，呈短柱状块状，节长10-20cm，RQD=72%。,XC19,砂砾岩,,103.800,0.900,灰色，砂砾结构，块状构造，固结程度差。砾石直径约0.5-3cm ，泥质胶结。,XC18,中粒砂岩,,66.340,2.000,灰白色，砂粒结构，层状构造，泥质胶结。主要成分为石英、 长石。
450,泥岩,5煤,52.730,0.140,269,粉砂岩,,86.080,0.430,452,泥岩,,59.360,3.160,14-3,5煤,5煤,68.990,0.330,270,泥岩,5煤,59.630,0.150,14-4,泥岩,5煤,55.520,0.150,271,泥岩,5煤,53.980,0.160,BK021,含炭泥岩,5煤,52.460,0.370,BK020,粉砂质泥岩,5煤,72.760,0.340,BK019,5煤,5煤,82.230,1.040,14-2,泥岩,5煤,89.420,1.350,14-1,泥岩,,85.190,1.810,XC17,细粒砂岩,,149.100,16.300,灰色，细粒结构，层状构造。参差状断口，局部含有少量炭屑 ，磨圆度较好，含有砂质泥岩夹层，固结程度好。多呈短柱状， 节长10-25cm，RQD=61%,XC19,细粒砂岩,,107.410,3.610,灰色，细粒结构，层状构造，含有少量砾石和炭屑，砾石粒径 约为0.2-0.5cm，参差状断口，固结程度较差，多呈块状扁柱状， 含有砂质泥岩夹层。,XC18,砂质泥岩,,68.940,2.600,灰黑色，泥质结构，层状构造。局部含有植物化石和炭屑。
450,5煤,5煤,52.960,0.230,269,泥岩,,86.430,0.350,452,5煤,5煤,59.600,0.240,14-3,泥岩,5煤,69.140,0.150,270,5煤,5煤,60.230,0.600,14-4,5煤,5煤,56.430,0.910,271,5煤,5煤,54.380,0.400,BK021,5煤,5煤,53.740,1.280,BK020,5煤,5煤,73.780,1.020,BK019,泥岩,5煤,82.670,0.440,14-2,5煤,5煤,89.820,0.400,14-1,细粒砂岩,,85.690,0.500,XC17,砂砾岩,,150.600,1.500,灰色，砂砾结构，块状构造，泥质胶结，砾石粒径约为0.5-2cm ，固结程度较好，呈短柱状块状，节长10-20cm，RQD=72%。,XC19,砂砾岩,,115.210,7.800,灰色，砂砾结构，块状构造，固结程度差，多呈块状扁柱状。 局部有硅质胶结，砾石直径约0.5-3cm。,XC18,含砾泥岩,,73.940,5.000,灰绿色，泥质结构，层状构造，泥质胶结。砾径0.5-2cm。
450,泥岩,5煤,53.460,0.500,269,6煤,6煤,87.250,0.820,452,泥岩,5煤,59.770,0.170,14-3,5煤,5煤,69.740,0.600,270,泥岩,5煤,60.430,0.200,14-4,泥岩,5煤,57.180,0.750,271,泥岩,5煤,54.560,0.180,BK021,含炭泥岩,5煤,54.070,0.330,BK020,泥岩,5煤,74.230,0.450,BK019,5煤,5煤,83.150,0.480,14-2,泥岩,5煤,90.070,0.250,14-1,泥岩,,101.140,15.450,XC17,砂质泥岩,,158.600,8.000,灰色，泥质结构，层状构造，参差状断口，局部含有少量炭屑 。含有砂砾岩夹层。固结程度较好，刀刻成槽，摩尔硬度小于5， 节理和裂隙不发育，多呈短柱状，节长10-25cm，RQD=72%。,XC19,细粒砂岩,,125.930,10.720,灰色，细粒结构，层状构造，含有少量砾石和炭屑，砾石粒径 约为0.2-0.5cm，参差状断口，固结程度较差，多呈块状扁柱状， 含有砂质泥岩夹层。,XC18,砂质泥岩,,80.870,6.930,灰绿色，泥质结构，层状构造，泥质胶结。
450,5煤,5煤,54.040,0.580,269,泥岩,6煤,87.450,0.200,452,5煤,5煤,60.030,0.260,14-3,泥岩,5煤,69.890,0.150,270,5煤,5煤,60.850,0.420,14-4,5煤,5煤,57.480,0.300,271,5煤,5煤,55.260,0.700,BK021,5煤,5煤,54.880,0.810,BK020,5煤,5煤,75.310,1.080,BK019,炭质泥岩,5煤,83.340,0.190,14-2,炭质泥岩,5煤,90.270,0.200,14-1,中粒砂岩,,101.740,0.600,XC17,细粒砂岩,,167.000,8.400,灰色，细粒结构，层状构造。参差状断口，局部含有少量炭屑 ，磨圆度较好，含有砂质泥岩夹层，固结程度好。多呈短柱状， 节长10-25cm，RQD=61%,XC19,砂砾岩,,126.730,0.800,灰色，砂砾结构，块状构造，固结程度差，多呈块状扁柱状。 砾石直径约0.5-3cm，泥质胶结。,XC18,粉砂岩,,87.890,7.020,粉砂岩，灰白色，粉砂质结构，层状构造，断口平坦。局部有 植物化石
450,泥岩,5煤,54.200,0.160,269,6煤,6煤,88.350,0.900,452,泥岩,5煤,61.050,1.020,14-3,5煤,5煤,70.290,0.400,270,泥岩,5煤,60.960,0.110,14-4,泥岩,5煤,57.680,0.200,271,泥岩,5煤,55.520,0.260,BK021,含炭泥岩,5煤,55.560,0.680,BK020,含炭泥岩,5煤,75.980,0.670,BK019,5煤,5煤,83.790,0.450,14-2,5煤,5煤,90.970,0.700,14-1,泥岩,,102.540,0.800,XC17,砂质泥岩,,186.500,19.500,灰色，泥质结构，层状构造，参差状断口，局部含有少量炭屑 和砾石，砾石粒径约为0.2-0.5cm，含有细砂岩和砂砾岩夹层。固 结程度较好，刀刻成槽，摩尔硬度小于5，节理和裂隙不发育，多 呈短柱状，节长10-25cm，RQD=56%。,XC19,细粒砂岩,,136.130,9.400,灰色，细粒结构，层状构造，含有少量砾石和炭屑，砾石粒径 约为0.2-0.5cm，参差状断口，节理和裂隙不发育，固结程度较差 ，多呈块状扁柱状，含有砂质泥岩和砂砾岩夹层。,XC18,砂质泥岩,,94.990,7.100,灰绿色，泥质结构，层状构造，断口平坦，含少量炭屑
450,5煤,5煤,54.670,0.470,269,粉砂岩,6煤,88.950,0.600,452,5煤,5煤,61.320,0.270,14-3,泥岩,5煤,70.590,0.300,270,5煤,5煤,61.110,0.150,14-4,5煤,5煤,59.980,2.300,271,5煤,5煤,55.970,0.450,BK021,5煤,5煤,55.840,0.280,BK020,5煤,5煤,77.400,1.420,BK019,炭质泥岩,5煤,83.990,0.200,14-2,炭质泥岩,5煤,91.120,0.150,14-1,煤,,102.940,0.400,XC17,砂砾岩,,195.600,9.100,灰色，砂砾结构，块状构造，泥质胶结，岩芯破碎，局部固结 程度好，砾石粒径约为0.5-3cm，含有砂质泥岩和细砂岩夹层，呈 扁柱状短柱状，节长约为10-20cm，RQD=48%。,XC19,砂砾岩,,137.030,0.900,灰色，砂砾结构，块状构造，固结程度差，多呈块状扁柱状。 砾石直径约0.5-3cm，泥质胶结。,XC18,炭质泥岩,,97.990,3.000,灰绿色，泥质结构，层状构造。炭屑含量约占10%。
450,泥岩,5煤,55.680,1.010,269,6煤,6煤,104.900,15.950,452,泥岩,5煤,61.680,0.360,14-3,5煤,5煤,73.390,2.800,270,泥岩,5煤,62.290,1.180,14-4,泥岩,5煤,60.130,0.150,271,泥岩,5煤,56.100,0.130,BK021,含炭泥岩,5煤,56.000,0.160,BK020,泥岩,5煤,78.590,1.190,BK019,5煤,5煤,84.760,0.770,14-2,泥岩,5煤,91.270,0.150,14-1,泥岩,,103.240,0.300,XC17,砂质泥岩,,196.200,0.600,灰色，泥质结构，层状构造，参差状断口，局部含有砾石，砾 石粒径约为0.2-0.5，固结程度较好，刀刻成槽，摩尔硬度小于5 ，节理和裂隙不发育，多呈短柱状，节长10-25cm，RQD=78%。,XC19,细粒砂岩,,141.450,4.420,灰色，细粒结构，层状构造，含有少量炭屑，参差状断口，节 理和裂隙不发育，固结程度较好，多呈短柱状柱状，含有砂砾岩 夹层。,XC18,细粒砂岩,,104.930,6.940,灰白色，砂粒结构，层状构造，局部含有少量炭屑。
450,5煤,5煤,57.730,2.050,269,炭质泥岩,6煤,105.850,0.950,452,5煤,5煤,61.850,0.170,14-3,泥岩,5煤,74.040,0.650,270,5煤,5煤,62.710,0.420,14-4,5煤,5煤,60.380,0.250,271,5煤,5煤,56.390,0.290,BK021,5煤,5煤,57.250,1.250,BK020,5煤,5煤,79.210,0.620,BK019,泥岩,5煤,85.880,1.120,14-2,5煤,5煤,91.970,0.700,14-1,煤,,103.590,0.350,XC17,砂砾岩,,200.300,4.100,灰色，砂砾结构，块状构造，泥质胶结，岩芯破碎，局部固结 程度好，砾石粒径约为0.5-3cm，含有砂质泥岩和细砂岩夹层，呈 扁柱状短柱状，节长约为10-20cm，RQD=46%。,XC19,砂质泥岩,,144.510,3.060,灰色，泥质结构，层状构造，参差状断口，局部含少量炭屑和 砾石，砾石粒径0.5-2cm，参差状断口，固结程度差，多成块状扁 柱状。含细砂岩和粉砂岩夹层。,XC18,砂质泥岩,,107.930,3.000,灰绿色，泥质结构，块状构造，泥质胶结
450,泥岩,5煤,58.000,0.270,269,6煤,6煤,105.900,0.050,452,泥岩,5煤,61.990,0.140,14-3,5煤,5煤,76.490,2.450,270,泥岩,5煤,62.890,0.180,14-4,泥岩,5煤,60.480,0.100,271,泥岩,5煤,57.030,0.640,BK021,炭质泥岩,5煤,58.170,0.920,BK020,含炭泥岩,5煤,79.780,0.570,BK019,5煤,5煤,86.510,0.630,14-2,炭质泥岩,5煤,92.120,0.150,14-1,泥岩,,104.190,0.600,XC17,细粒砂岩,,205.100,4.800,灰色，细粒结构，层状构造，主要矿物成分为长石石英。参差 状断口，局部含有大量炭屑，磨圆度较好，分选性差，含有砂质 泥岩和砂砾岩夹层，固结程度好。多呈短柱状，节长10-25cm，RQ D=73,XC19,砂砾岩,,150.890,6.380,灰色，砂砾结构，块状构造，固结程度差，多呈块状扁柱状， 泥质胶结，含砂质泥岩夹层。,XC18,细粒砂岩,,115.450,7.520,灰白色，砂粒结构，层状构造。主要成分为石英、长石。局部 含有少量炭屑。
