224,5煤,5煤,36.440,0.210,BK202,煤,5煤,61.700,1.740,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸5层，炭质泥岩夹矸3层。,BK191,泥岩,5煤,54.990,0.190,深灰色，泥质结构，块状构造，断口参差状，风化后呈碎块，局部夹细 砂岩薄层，底部含炭屑，夹炭质泥岩薄层，松软,237,5煤,5煤,71.700,0.470,BK169,泥岩,,66.550,2.200,灰绿色，巨厚层状，参差状断口，具裂隙，松软，易破碎。,BK160,煤,5煤,85.600,1.470,  黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，垂直节理发育，属暗淡型煤，其中有炭质泥岩夹矸2层，泥岩夹矸2层。,BK140,泥岩,5煤,66.940,0.340,深灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭屑，固 结程度差，松软。,BK134,粉砂岩,,54.600,2.500,  深灰色，层状构造，泥质，较致密，含碳屑，平坦状断口，半坚硬。,BK115,泥岩,5煤,49.190,0.830,灰黑色。泥质结构。厚层状，成分以泥质碎屑为主。局部夹灰白色粗砂 岩薄层，易风化。
224,细粒砂岩,5煤,36.640,0.200,BK202,泥岩,5煤,62.360,0.660,  深灰色，黑灰色，泥质结构，块状构造，断口不规则状，风化易碎，松软，局部含炭质，夹粉砂岩薄层。,BK191,煤,5煤,55.460,0.470,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸7层， 炭质泥岩3层,237,泥岩,5煤,71.800,0.100,BK169,砾岩,,70.010,3.460,灰色，巨厚层状，砾石成份以石英砾为主，砾石呈次园状，分选差，砾 径在2mm～61mm之间，中间夹薄层砂质泥岩，基底式胶结，泥质填隙，松散 ，易破碎。,BK160,炭质泥岩,5煤,86.320,0.720,  深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑及茎叶化石，局部夹粉砂岩薄层。,BK140,煤,5煤,68.470,1.530,黑褐色，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕， 断口平坦状，污手，属暗淡型煤，半坚硬，,BK134,泥岩,,56.600,2.000,  深灰色，层状，含炭屑，见滑面构造，参差状断口，半坚硬。,BK115,煤,5煤,57.610,8.420,黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽，以暗煤为主，少量亮 煤。暗淡型煤，断口呈参差状断口，风化易碎。
224,5煤,5煤,36.890,0.250,BK202,煤,5煤,63.800,1.440,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸5层，炭质泥岩夹矸3层。,BK191,泥岩,5煤,55.880,0.420,深灰色，泥质结构，块状构造，断口参差状，风化后呈碎块，局部夹细 砂岩薄层，底部含炭屑，夹炭质泥岩薄层，松软,237,5煤,5煤,72.130,0.330,BK169,粉砂岩,,71.560,1.550,灰绿色，巨厚层状，棱角状断口，具裂隙及小滑面构造，局部泥质成份 较多，半坚硬。,BK160,煤,5煤,87.920,1.600,  黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，垂直节理发育，属暗淡型煤，其中有炭质泥岩夹矸2层，泥岩夹矸2层。,BK140,泥岩,5煤,69.050,0.580,深灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭屑，固 结程度差，松软。,BK134,粗砂岩,,57.500,0.900,  灰白色，粗粒砂状结构，块状，成份石英长石为主，含少许暗色矿物，次圆状，分选好，泥质胶结，半坚硬。,BK115,泥岩,,62.170,4.560,灰黑色。泥质结构。厚层状，成分以泥质碎屑为主。局部夹灰白色粗砂 岩薄层，易风化。
224,泥岩,5煤,36.990,0.100,BK202,炭质泥岩,5煤,64.040,0.240,黑色，泥质结构，块状，阶梯状断口，含丝炭，夹煤线，松软,BK191,煤,5煤,56.210,0.330,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸7层， 炭质泥岩3层,237,泥岩,5煤,72.360,0.230,BK169,泥岩,,73.960,2.400,灰色，巨厚层状，棱角状断口，具裂隙及小滑面构造，松软，易破碎。,BK160,泥岩,5煤,88.470,0.550,  深灰色，黑灰色，泥质结构，块状构造，断口参差状，含少量炭化植物碎屑及茎叶化石，易软化。,BK140,煤,5煤,70.610,1.560,黑褐色，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕， 断口平坦状，污手，属暗淡型煤，半坚硬，,BK134,细砂岩,,59.600,2.100,  灰色，细粒砂状结构，层状，成分石英、长石为主，含少许细砾石，次圆状，分选中等，泥质胶结，夹钙质粉砂岩薄层，半坚硬。,BK115,细砂岩,,62.560,0.390,灰色，细粒砂状结构，中厚层状构造，波状层理，成分以石英、长石为 主，岩屑次之。分选中等磨圆呈次棱角状。泥质胶结。内部可见丰富有机 质，易被泥浆侵入
224,5煤,5煤,37.100,0.110,BK202,煤,5煤,64.450,0.410,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸5层，炭质泥岩夹矸3层。,BK191,炭质泥岩,5煤,56.360,0.150,黑色，泥质结构，块状，阶梯状断口，含丝炭，夹煤线，松软,237,5煤,5煤,72.680,0.320,BK169,细砂岩,,74.460,0.500,灰绿色，中厚层状，主要成份石英，含少量的云母，长石，岩屑，分选 好，含炭屑，泥质胶结，半坚硬。,BK160,煤,5煤,90.450,1.980,  黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，垂直节理发育，属暗淡型煤，其中有炭质泥岩夹矸2层，泥岩夹矸2层。,BK140,泥岩,5煤,70.880,0.270,深灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭屑，固 结程度差，松软。,BK134,泥岩,,64.970,5.370,  深灰色，层状，含岩屑，局部具滑面，平坦状断口，半坚硬。,BK115,炭质泥岩,,62.990,0.430,灰黑色。泥质结构。薄层状，成分以泥质碎屑为主。局部夹炭线
224,泥岩,5煤,37.650,0.550,BK202,炭质泥岩,5煤,64.640,0.190,黑色，泥质结构，块状，阶梯状断口，含丝炭，夹煤线，松软,BK191,煤,5煤,56.700,0.340,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸7层， 炭质泥岩3层,237,泥岩,5煤,72.830,0.150,BK169,粉砂岩,,77.760,3.300,深灰色，巨厚层状，棱角状断口及贝壳状断口，具裂隙及滑面构造，半 坚硬。,BK160,炭质泥岩,5煤,90.770,0.320,  深灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑及茎叶化石，局部夹粉砂岩薄层。,BK140,煤,5煤,71.190,0.310,黑褐色，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕， 断口平坦状，污手，属暗淡型煤，半坚硬，,BK134,煤,5煤,66.970,2.000,  黑色，块状，暗煤为主，弱沥青光泽，条痕黑褐色，煤岩类型，半暗型，水平层理。断口呈平坦状、贝壳状，见植物茎化石。半坚硬。该层煤煤质于69.50米处标志层为界限，以上煤质较差，煤层风氧化特征明显，泥质含量较高；标志层以下煤质较好，未见风氧化特征。,BK115,煤,5下煤,63.990,1.000,黑褐色，柱状，块状。黄棕色条痕，弱沥青光泽，层状构造，以暗煤为 主，亮煤次之。为半暗型煤，断口多呈阶梯状-平坦状，局部含少量黄铁矿 薄膜，结构简单。
224,5煤,5煤,37.810,0.160,BK202,煤,5煤,66.500,1.860,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸5层，炭质泥岩夹矸3层。,BK191,泥岩,5煤,56.890,0.190,深灰色，泥质结构，块状构造，断口参差状，风化后呈碎块，局部夹细 砂岩薄层，底部含炭屑，夹炭质泥岩薄层，松软,237,5煤,5煤,72.970,0.140,BK169,泥岩,,81.440,3.680,黑色，巨厚层状，贝壳状断口，层状结构，具裂隙，细腻，质纯，易破碎。,BK160,煤,5煤,96.800,6.030,  黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，垂直节理发育，属暗淡型煤，其中有炭质泥岩夹矸2层，泥岩夹矸2层。,BK140,泥岩,5煤,71.440,0.250,深灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭屑，固 结程度差，松软。,BK134,炭质泥岩,5煤,67.650,0.680,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。,BK115,炭质泥岩,5下煤,64.350,0.360,灰黑色。泥质结构。薄层状，成分以泥质碎屑为主。局部夹炭线
224,细粒砂岩,5煤,38.270,0.460,BK202,泥岩,5煤,66.700,0.200,  深灰色，黑灰色，泥质结构，块状构造，断口不规则状，风化易碎，松软，局部含炭质，夹粉砂岩薄层。,BK191,煤,5煤,57.460,0.570,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸7层， 炭质泥岩3层,237,细粒砂岩,5煤,73.930,0.960,BK169,炭质泥岩,,82.160,0.720,黑色，厚层状，棱角状断口，含丝炭，少见煤线，松软，污手，易碎,BK160,泥岩,,109.280,12.480,  深灰色，黑灰色，泥质结构，块状构造，断口参差状，含少量炭化植物碎屑及茎叶化石，易软化。,BK140,煤,5煤,73.720,2.280,黑褐色，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕， 断口平坦状，污手，属暗淡型煤，半坚硬，,BK134,煤,5煤,68.950,1.300,  黑色，块状，暗煤为主，弱沥青光泽，条痕黑褐色，煤岩类型，半暗型，水平层理。断口呈平坦状、贝壳状，见植物茎化石。半坚硬。该层煤煤质于69.50米处标志层为界限，以上煤质较差，煤层风氧化特征明显，泥质含量较高；标志层以下煤质较好，未见风氧化特征。,BK115,煤,5下煤,66.290,1.940,黑褐色，柱状，块状。黄棕色条痕，弱沥青光泽，层状构造，以暗煤为 主，亮煤次之。为半暗型煤，断口多呈阶梯状-平坦状，局部含少量黄铁矿 薄膜，结构简单。
224,5煤,5煤,39.390,1.120,BK202,煤,5煤,67.010,0.310,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，风化易碎，污手，属暗淡型煤，其中有泥岩夹矸5层，炭质泥岩夹矸3层。,BK191,泥岩,5煤,57.720,0.260,深灰色，泥质结构，块状构造，断口参差状，风化后呈碎块，局部夹细 砂岩薄层，底部含炭屑，夹炭质泥岩薄层，松软,237,5煤,5煤,74.230,0.300,BK169,煤,5煤,82.470,0.310,黑色，块状，暗煤为主，含丝炭，弱沥青光泽，黑褐色条痕，煤岩类型 ，半暗型，平坦状断口及阶梯状断口，见植物茎化石，半坚硬。该煤止于8 7.75m-88.32m0.57m厚标志层为界限，以上煤质较差，煤层风氧化特征明显 ，泥质含量较高，标志层以下煤质较好，未见风氧化特征。,BK160,煤,5下煤,109.820,0.540,  黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，垂直节理发育，属暗淡型煤，其中有炭质泥岩夹矸2层，泥岩夹矸2层。,BK140,泥岩,5煤,74.150,0.430,深灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭屑，固 结程度差，松软。,BK134,炭质泥岩,5煤,69.450,0.500,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。,BK115,炭质泥岩,5下煤,66.560,0.270,灰黑色。泥质结构。薄层状，成分以泥质碎屑为主。局部夹炭线
224,炭质泥岩,5煤,39.660,0.270,BK202,泥岩,5煤,67.250,0.240,  深灰色，黑灰色，泥质结构，块状构造，断口不规则状，风化易碎，松软，局部含炭质，夹粉砂岩薄层。,BK191,炭质泥岩,5煤,57.920,0.200,黑色，泥质结构，块状，阶梯状断口，含丝炭，夹煤线，松软,237,泥岩,5煤,74.430,0.200,BK169,炭质泥岩,5煤,82.780,0.310,黑色，厚层状，棱角状断口，含丝炭，少见煤线，松软，污手，易碎,BK160,泥岩,5下煤,110.200,0.380,  深灰色，黑灰色，泥质结构，块状构造，断口参差状，含少量炭化植物碎屑及茎叶化石，易软化。,BK140,煤,5煤,74.430,0.280,黑褐色，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕， 断口平坦状，污手，属暗淡型煤，半坚硬，,BK134,煤,5煤,69.770,0.320,  黑色，块状，暗煤为主，弱沥青光泽，条痕黑褐色，煤岩类型，半暗型，水平层理。断口呈平坦状、贝壳状，见植物茎化石。半坚硬。该层煤煤质于69.50米处标志层为界限，以上煤质较差，煤层风氧化特征明显，泥质含量较高；标志层以下煤质较好，未见风氧化特征。,BK115,煤,5下煤,66.980,0.420,黑褐色，柱状，块状。黄棕色条痕，弱沥青光泽，层状构造，以暗煤为 主，亮煤次之。为半暗型煤，断口多呈阶梯状-平坦状，局部含少量黄铁矿 薄膜，结构简单。
