BK053,砂质泥岩,,51.730,3.600,灰色，深灰色，厚层状构造，参差状断口，夹钙质粉砂岩薄层 ，有裂隙，擦痕,BK052,粉砂岩,,42.370,2.100,浅灰色，厚层状构造，粉砂质结构，粒度较均，疏松，有植物 炭化体,17-1,泥岩,,50.890,5.300,BK041,5煤,5煤,63.660,0.610,BK040,粉砂岩,5煤,65.290,1.270,BK039,5煤,5煤,64.390,0.420,BK038,泥岩,5煤,58.900,0.570,BK037,5煤,5煤,57.660,0.270,BK036,5煤,5煤,59.470,1.300,BK035,含炭泥岩,5煤,70.430,0.230,BK034,泥岩,5煤,61.390,0.700,BK033,泥岩,5煤,79.060,0.210,BK048,5煤,5煤,83.210,0.500,黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平 坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK051,细砾岩,上砾岩段,61.650,4.670,深灰色，巨厚层状，泥质结构，块状构造，以泥质物为主，砾 石次之，砾径0. 2~1. 2cm大小不等，选性较好，磨圆度较差。
BK053,泥岩,,60.490,8.760,深灰色，黑灰色，致密，参差状断口，上部有擦痕，夹有钙质 泥岩薄层，有菱铁矿晶体，具细腻感和滑感,BK052,砂质泥岩,,44.270,1.900,土灰色，黑灰色，层状构造，砂泥质结构，平坦状断口，夹细 砾砂岩，变条带，顶层斜层理，及水平层理，下部有植物干部炭 化体,17-1,细粒砂岩,,52.190,1.300,BK041,炭质泥岩,5煤,63.830,0.170,BK040,5煤,5煤,65.930,0.640,BK039,泥岩,5煤,64.560,0.170,BK038,5煤,5煤,59.550,0.650,BK037,炭质泥岩,5煤,57.810,0.150,BK036,炭质泥岩,5煤,59.790,0.320,BK035,5煤,5煤,71.250,0.820,BK034,5煤,5煤,61.880,0.490,BK033,5煤,5煤,79.640,0.580,BK048,炭质泥岩,5煤,83.440,0.230,灰黑色，厚层状，泥质结构，块状构造，平坦状断口，以泥质 为主，炭质次之，含少量岩屑植物碎片，夹劣质煤线，半坚硬。,BK051,粉砂质泥岩,泥岩,70.95,9.3,浅灰色、巨厚层状，泥质结构，块状构造，岩石以泥质物为主 ，泥质胶结，平坦状断口，致密，半坚硬。
BK053,砂质泥岩,,66.040,5.550,灰色，深灰色，厚层状构造，参差状断口夹有粉砂岩薄层，有 擦痕和裂隙,BK052,粉砂岩,上砾岩段,48.640,4.370,浅灰色，厚层状构造，粉砂质结构，粒度较均，疏松，有植物 炭化体,17-1,泥岩,,58.110,5.920,BK041,5煤,5煤,64.850,1.020,BK040,炭质泥岩,5煤,66.160,0.230,BK039,5煤,5煤,64.980,0.420,BK038,炭质泥岩,5煤,59.760,0.210,BK037,5煤,5煤,58.230,0.420,BK036,5煤,5煤,60.510,0.720,BK035,泥岩,5煤,71.810,0.560,BK034,泥岩,5煤,63.420,1.540,BK033,泥岩,5煤,80.010,0.370,BK048,5煤,5煤,84.090,0.650,黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平 坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK051,泥岩,泥岩,85.9,14.95,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。
BK053,泥岩,,88.640,22.600,灰黑色，致密，发育擦痕，具细腻感和滑感，有植物干部炭化 体，夹黄灰色钙质泥岩4层，,BK052,砂质泥岩,,76.430,27.790,土灰色，黑灰色，层状构造，砂泥质结构，平坦状断口，夹细 砾砂岩，变条带，顶层斜层理，及水平层理，下部有植物干部炭 化体,17-1,5煤,5煤,59.510,1.400,BK041,炭质泥岩,5煤,65.060,0.210,BK040,5煤,5煤,66.710,0.550,BK039,泥岩,5煤,66.090,1.110,BK038,5煤,5煤,60.590,0.830,BK037,炭质泥岩,5煤,58.440,0.210,BK036,泥岩,5煤,61.590,1.080,BK035,5煤,5煤,72.050,0.240,BK034,5煤,5煤,64.220,0.800,BK033,5煤,5煤,80.690,0.680,BK048,泥岩,5煤,84.590,0.500,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。,BK051,泥岩,泥岩,86.46,0.56,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。
BK053,炭质泥岩,,90,1.36,灰黑色，致密，性脆，质轻，平坦断口，含炭屑，底部有泥岩0 . 2米,BK052,泥岩,,81.520,5.090,浅灰色、土灰色，块状构造，泥质结构，平坦状断口，含炭屑 ，性脆,17-1,泥岩,5煤,63.340,3.830,BK041,5煤,5煤,65.560,0.500,BK040,泥岩,5煤,67.500,0.790,BK039,5煤,5煤,68.240,2.150,BK038,炭质泥岩,5煤,60.810,0.220,BK037,5煤,5煤,58.840,0.400,BK036,5煤,5煤,62.060,0.470,BK035,泥岩,5煤,72.170,0.120,BK034,泥岩,5煤,65.000,0.780,BK033,泥岩,5煤,82.960,2.270,BK048,5煤,5煤,85.150,0.560,黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平 坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK051,5煤,5煤,87.06,0.6,黑色，条痕浅褐色，沥青光泽，参差状断口，细条带状结构， 层状构造，以暗煤为主、含丝炭，夹薄层半亮煤，半坚硬。
BK053,6上煤,5煤,90.4,0.400,褐黑色，暗煤为主，含丝炭，水平层理，暗淡型,BK052,炭质泥岩,,82.320,0.800,黑色，致密，性脆，质软，平坦状断口，有植物炭化体,17-1,5煤,5煤,64.540,1.200,BK041,泥岩,5煤,65.860,0.300,BK040,5煤,5煤,69.550,2.050,BK039,泥岩,5煤,68.430,0.190,BK038,5煤,5煤,61.120,0.310,BK037,泥岩,5煤,60.100,1.260,BK036,炭质泥岩,5煤,62.370,0.310,BK035,5煤,5煤,73.210,1.040,BK034,5煤,5煤,65.490,0.490,BK033,5煤,5煤,83.570,0.610,BK048,泥岩,5煤,86.800,1.650,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。,BK051,5煤,5煤,88.45,1.39,黑色，条痕浅褐色，沥青光泽，参差状断口，细条带状结构， 层状构造，以暗煤为主、含丝炭，夹薄层半亮煤，半坚硬。
BK053,泥岩,5煤,91.4,1.000,浅灰色、土灰色，块状构造，泥质结构，平坦状断口，含炭屑 ，性脆,BK052,5下煤,5下煤,82.74,0.42,褐黑色，暗煤为主，夹有亮煤变条带，弱沥青光泽，具水平层 理，有裂隙，半暗型，夹有泥岩矸石4层，,17-1,泥岩,5煤,65.040,0.500,BK041,5煤,5煤,67.280,1.420,BK040,炭质泥岩,5煤,70.060,0.510,BK039,5煤,5煤,68.660,0.230,BK038,泥岩,5煤,61.300,0.180,BK037,5煤,5煤,60.440,0.340,BK036,5煤,5煤,62.800,0.430,BK035,泥岩,5煤,73.570,0.360,BK034,泥岩,5煤,65.770,0.280,BK033,泥岩,5煤,84.550,0.980,BK048,5煤,5煤,87.230,0.430,黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平 坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK051,泥岩,5煤,85.900,0.550,
BK053,6上煤,5煤,92.05,0.65,褐黑色，暗煤为主，含丝炭，水平层理，暗淡型,BK052,泥岩,5下煤,83.58,0.84,浅灰色、土灰色，块状构造，泥质结构，平坦状断口，含炭屑 ，性脆,17-1,5煤,5煤,68.040,3.000,BK041,泥岩,5煤,68.220,0.940,BK040,5煤,5煤,72.700,2.640,BK039,炭质泥岩,5煤,68.860,0.200,BK038,5煤,5煤,61.740,0.440,BK037,炭质泥岩,5煤,60.640,0.200,BK036,泥岩,5煤,63.370,0.570,BK035,5煤,5煤,73.960,0.390,BK034,5煤,5煤,67.220,1.450,BK033,5煤,5煤,85.070,0.520,BK048,泥岩,5煤,87.420,0.190,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。,BK051,5煤,5煤,87.280,1.380,
BK053,泥岩,5煤,94.77,2.72,浅灰色、土灰色，块状构造，泥质结构，平坦状断口，含炭屑 ，性脆,BK052,5下煤,5下煤,84.15,0.57,褐黑色，暗煤为主，夹有亮煤变条带，弱沥青光泽，具水平层 理，有裂隙，半暗型，夹有泥岩矸石4层，,17-1,泥岩,5煤,68.870,0.830,BK041,5煤,5煤,70.410,2.190,BK040,泥岩,5煤,73.110,0.410,BK039,5煤,5煤,69.990,1.130,BK038,炭质泥岩,5煤,61.910,0.170,BK037,5煤,5煤,62.510,1.870,BK036,5煤,5煤,63.740,0.370,BK035,泥岩,5煤,74.450,0.490,BK034,泥岩,5煤,67.540,0.320,BK033,泥岩,5煤,85.510,0.440,BK048,5煤,5煤,87.900,0.480,黑褐色，条痕呈浅褐色，暗淡光泽，木质结构，层状构造，平 坦断口，以暗煤为主，含丝炭及植物碎片，半坚硬。,BK051,泥岩,5煤,90.6,2.15,灰黑色，中厚层状，均匀层理，块状构造，平坦状断口，可见 植物茎叶化石和少量煤包裹体，硬度较软。
BK053,炭质泥岩,5煤,,,灰黑色，致密，性脆，平坦断口，含岩屑，质轻,BK052,泥岩,5下煤,84.6,0.45,浅灰色、土灰色，块状构造，泥质结构，平坦状断口，含炭屑 ，性脆,17-1,5煤,5煤,69.220,0.350,BK041,泥岩,5煤,70.910,0.500,BK040,5煤,5煤,73.590,0.480,BK039,炭质泥岩,5煤,70.210,0.220,BK038,5煤,5煤,62.420,0.510,BK037,泥岩,5煤,62.920,0.410,BK036,炭质泥岩,5煤,64.030,0.290,BK035,5煤,5煤,77.310,2.860,BK034,5煤,5煤,68.070,0.530,BK033,5煤,5煤,88.870,3.360,BK048,炭质泥岩,5煤,89.120,1.220,灰黑色，厚层状，泥质结构，块状构造，平坦状断口，以泥质 为主，炭质次之，含少量岩屑植物碎片，夹劣质煤线，半坚硬。,BK051,5煤,5煤,91.15,0.55,黑色，条痕浅褐色，沥青光泽，参差状断口，细条带状结构， 层状构造，以暗煤为主、含丝炭，夹薄层半亮煤，半坚硬。
