BK054,5煤,5煤,92.000,0.400,BK055,泥岩,5煤,103.750,0.330,BK042,泥岩,5煤,79.140,0.500,BK043,5煤,5煤,78.470,0.460,BK044,5煤,5煤,77.080,0.640,198,5煤,5煤,72.450,0.410,BK045,5煤,5煤,79.390,1.000,440,泥岩,5煤,80.070,0.270,BK046,5煤,5煤,77.020,0.650,BK047,炭质泥岩,5煤,83.910,0.420,736,泥岩,5煤,97.740,0.090,439,泥岩,5煤,71.420,1.000,739,泥岩,5煤,67.090,0.360,258,5煤,5煤,66.210,0.350,580,5煤,5煤,42.550,0.160,438,5煤,5煤,35.970,1.130
BK054,泥岩,5煤,93.440,1.440,BK055,5煤,5煤,104.210,0.460,BK042,5煤,5煤,79.650,0.510,BK043,泥岩,5煤,79.010,0.540,BK044,泥岩,5煤,77.220,0.140,198,泥岩,5煤,73.210,0.760,BK045,泥岩,5煤,79.890,0.500,440,5煤,5煤,80.710,0.640,BK046,粉砂岩,5煤,77.240,0.220,BK047,5煤,5煤,84.370,0.460,736,5煤,5煤,98.240,0.500,439,5煤,5煤,71.720,0.300,739,5煤,5煤,67.760,0.670,258,泥岩,5煤,66.560,0.350,580,泥岩,5煤,42.710,0.160,438,泥岩,5煤,36.150,0.180
BK054,5煤,5煤,93.710,0.270,BK055,泥岩,5煤,104.520,0.310,BK042,含炭泥岩,5煤,81.160,1.510,BK043,5煤,5煤,79.460,0.450,BK044,5煤,5煤,77.730,0.510,198,5煤,5煤,73.330,0.120,BK045,5煤,5煤,81.030,1.140,440,泥岩,,83.170,2.460,BK046,5煤,5煤,77.770,0.530,BK047,炭质泥岩,5煤,84.570,0.200,736,泥岩,5煤,98.480,0.240,439,泥岩,5煤,71.860,0.140,739,泥岩,5煤,67.940,0.180,258,5煤,5煤,66.880,0.320,580,5煤,5煤,44.060,1.350,438,5煤,5煤,37.770,1.620
BK054,泥岩,5煤,94.100,0.390,BK055,5煤,5煤,106.570,2.050,BK042,5煤,5煤,81.550,0.390,BK043,炭质泥岩,5煤,79.810,0.350,BK044,泥岩,5煤,77.900,0.170,198,泥岩,5煤,73.870,0.540,BK045,泥岩,5煤,81.240,0.210,440,5下煤,5下煤,83.460,0.290,BK046,炭质泥岩,5煤,78.020,0.250,BK047,5煤,5煤,84.980,0.410,736,5煤,5煤,98.650,0.170,439,5煤,5煤,73.500,1.640,739,5煤,5煤,68.380,0.440,258,泥岩,5煤,66.980,0.100,580,泥岩,5煤,44.280,0.220,438,泥岩,5煤,37.930,0.160
BK054,5煤,5煤,94.600,0.500,BK055,泥岩,5煤,106.900,0.330,BK042,含炭泥岩,5煤,81.800,0.250,BK043,5煤,5煤,81.880,2.070,BK044,5煤,5煤,79.700,1.800,198,5煤,5煤,74.190,0.320,BK045,5煤,5煤,82.640,1.400,440,泥岩,5下煤,83.740,0.280,BK046,5煤,5煤,78.990,0.970,BK047,泥岩,5煤,85.240,0.260,736,泥岩,5煤,98.760,0.110,439,泥岩,5煤,73.700,0.200,739,泥岩,5煤,69.150,0.770,258,5煤,5煤,67.420,0.440,580,5煤,5煤,44.480,0.200,438,5煤,5煤,38.060,0.130
BK054,泥岩,5煤,94.750,0.150,BK055,5煤,5煤,107.770,0.870,BK042,5煤,5煤,82.130,0.330,BK043,泥岩,5煤,82.450,0.570,BK044,泥岩,5煤,79.890,0.190,198,泥岩,5煤,74.370,0.180,BK045,泥岩,,86.650,4.010,440,5下煤,5下煤,83.820,0.080,BK046,泥岩,5煤,79.560,0.570,BK047,5煤,5煤,86.950,1.710,736,5煤,5煤,98.960,0.200,439,5煤,5煤,73.860,0.160,739,5煤,5煤,69.580,0.430,258,含炭泥岩,5煤,67.550,0.130,580,泥岩,5煤,44.760,0.280,438,泥岩,5煤,38.210,0.150
BK054,5煤,5煤,95.220,0.470,BK055,泥岩,5煤,108.000,0.230,BK042,泥岩,5煤,83.430,1.300,BK043,5煤,5煤,85.350,2.900,BK044,5煤,5煤,80.670,0.780,198,5煤,5煤,76.510,2.140,BK045,5下煤,5下煤,87.460,0.810,440,泥岩,5下煤,84.050,0.230,BK046,5煤,5煤,80.610,1.050,BK047,泥岩,5煤,87.160,0.210,736,泥岩,5煤,99.160,0.200,439,泥岩,5煤,74.020,0.160,739,泥岩,5煤,69.680,0.100,258,5煤,5煤,68.160,0.610,580,5煤,5煤,47.060,2.300,438,5煤,5煤,39.110,0.900
BK054,泥岩,5煤,96.330,1.110,BK055,5煤,5煤,108.650,0.650,BK042,5煤,5煤,83.930,0.500,BK043,泥岩,5煤,86.030,0.680,BK044,泥岩,5煤,80.790,0.120,198,泥岩,5煤,76.790,0.280,BK045,泥岩,5下煤,87.650,0.190,440,5下煤,5下煤,84.360,0.310,BK046,炭质泥岩,5煤,80.840,0.230,BK047,5煤,5煤,87.460,0.300,736,5煤,5煤,99.440,0.280,439,5煤,5煤,74.120,0.100,739,5煤,5煤,70.400,0.720,258,泥岩,5煤,69.500,1.340,580,泥岩,5煤,47.220,0.160,438,泥岩,5煤,39.490,0.380
BK054,5煤,5煤,96.920,0.590,BK055,泥岩,5煤,109.260,0.610,BK042,泥岩,5煤,84.520,0.590,BK043,5煤,5煤,86.900,0.870,BK044,5煤,5煤,81.090,0.300,198,5煤,5煤,77.920,1.130,BK045,5下煤,5下煤,88.010,0.360,440,泥岩,5下煤,85.930,1.570,BK046,5煤,5煤,82.430,1.590,BK047,泥岩,5煤,87.640,0.180,736,泥岩,,100.140,0.700,439,泥岩,5煤,74.230,0.110,739,泥岩,5煤,71.650,1.250,258,5煤,5煤,69.660,0.160,580,5煤,5煤,47.370,0.150,438,5煤,5煤,41.120,1.630
BK054,泥岩,5煤,97.500,0.580,BK055,5煤,5煤,111.270,2.010,BK042,5煤,5煤,87.590,3.070,BK043,炭质泥岩,5煤,87.160,0.260,BK044,泥岩,,99.280,18.190,198,泥岩,5煤,78.070,0.150,BK045,泥岩,5下煤,88.190,0.180,440,5下煤,5下煤,88.280,2.350,BK046,炭质泥岩,5煤,82.750,0.320,BK047,5煤,5煤,87.990,0.350,736,粉砂岩,,100.580,0.440,439,5煤,5煤,75.020,0.790,739,5煤,5煤,73.870,2.220,258,泥岩,5煤,69.770,0.110,580,泥岩,5煤,47.520,0.150,438,泥岩,,42.430,1.310
