15-6,炭质泥岩,,85.310,0.930,15-5,泥岩,6上煤,85.830,0.200,15-4,泥岩,6煤,111.140,0.200,15-3,泥岩,,95.280,1.700,,,,,,,,,,,15-7,6上煤,6上煤,108.080,1.500,15-8,6煤,6煤,164.620,10.050,BK027,泥岩,6煤,146.760,0.380,BK026,6煤,6煤,149.580,2.100,BK025,煤,,125.070,0.430,BK024,5下煤,5下煤,112.030,1.740,BK023,泥岩,5煤,102.020,0.160,BK022,炭质泥岩,5煤,109.690,0.590
15-6,泥岩,,93.050,7.740,15-5,6上煤,6上煤,87.730,1.900,15-4,6煤,6煤,117.440,6.300,15-3,6上煤,6上煤,97.130,1.850,,,,,,,,,,,15-7,含炭泥岩,6上煤,108.330,0.250,15-8,泥岩,6煤,164.970,0.350,BK027,6煤,6煤,151.090,4.330,BK026,炭质泥岩,6煤,149.780,0.200,BK025,泥岩,,131.220,6.150,BK024,粉砂岩,,115.600,3.570,BK023,5煤,5煤,102.340,0.320,BK022,5煤,5煤,110.760,1.070
15-6,煤,,94.450,1.400,15-5,泥岩,,89.280,1.550,15-4,砂质泥岩,,118.190,0.750,15-3,泥岩,,99.350,2.220,,,,,,,,,,,15-7,6上煤,6上煤,108.730,0.400,15-8,6煤,6煤,169.620,4.650,BK027,泥岩,6煤,151.440,0.350,BK026,6煤,6煤,150.170,0.390,BK025,粉砂岩,,136.540,5.320,BK024,泥岩,,128.000,12.400,BK023,砂质泥岩,,108.600,6.260,BK022,炭质泥岩,5煤,111.010,0.250
15-6,炭质泥岩,,99.810,5.360,15-5,6-1煤,6-1煤,90.070,0.790,15-4,6下煤,6下煤,118.740,0.550,15-3,6-1煤,6-1煤,99.950,0.600,,,,,,,,,,,15-7,含炭泥岩,,109.130,0.400,15-8,泥岩,6煤,169.870,0.250,BK027,6煤,6煤,156.360,4.920,BK026,炭质泥岩,6煤,150.400,0.230,BK025,泥岩,,139.030,2.490,BK024,粉砂岩,,129.100,1.100,BK023,5下煤,5下煤,109.590,0.990,BK022,5煤,5煤,114.320,3.310
15-6,6上煤,6上煤,100.660,0.850,15-5,泥岩,,96.930,6.860,15-4,泥岩,6下煤,118.890,0.150,15-3,泥岩,6-1煤,100.250,0.300,,,,,,,,,,,15-7,泥岩,,111.930,2.800,15-8,6煤,6煤,173.620,3.750,BK027,泥岩,6煤,156.700,0.340,BK026,6煤,6煤,151.280,0.880,BK025,6-1煤,6-1煤,139.370,0.340,BK024,泥岩,,134.210,5.110,BK023,泥质粉砂岩,,111.360,1.770,BK022,泥岩,5煤,114.610,0.290
15-6,泥岩,,102.360,1.700,15-5,6煤,6煤,98.780,1.850,15-4,6下煤,6下煤,119.190,0.300,15-3,6-1煤,6-1煤,100.750,0.500,,,,,,,,,,,15-7,含炭泥岩,,112.530,0.600,15-8,泥岩,6煤,173.920,0.300,BK027,6煤,6煤,170.510,13.810,BK026,炭质泥岩,6煤,151.490,0.210,BK025,泥岩,6-1煤,139.650,0.280,BK024,6上煤,6上煤,135.840,1.630,BK023,细粒砂岩,,113.250,1.890,BK022,5煤,5煤,115.940,1.330
15-6,含炭泥岩,,103.060,0.700,15-5,泥岩,6煤,99.530,0.750,15-4,泥岩,6下煤,119.490,0.300,15-3,泥岩,6-1煤,101.450,0.700,,,,,,,,,,,15-7,泥岩,,113.130,0.600,15-8,6煤,6煤,174.120,0.200,BK027,含炭泥岩,6煤,170.720,0.210,BK026,6煤,6煤,156.670,5.180,BK025,6-1煤,6-1煤,140.860,1.210,BK024,泥岩,6上煤,136.780,0.940,BK023,泥质粉砂岩,,131.450,18.200,BK022,泥岩,5煤,116.160,0.220
15-6,粉砂岩,,103.760,0.700,15-5,6煤,6煤,105.030,5.500,15-4,6下煤,6下煤,120.190,0.700,15-3,6-1煤,6-1煤,101.970,0.520,,,,,,,,,,,15-7,粉砂岩,,114.530,1.400,15-8,泥岩,6煤,174.320,0.200,BK027,6煤,6煤,183.900,13.180,BK026,炭质泥岩,6煤,157.140,0.470,BK025,泥岩,,148.020,7.160,BK024,6上煤,6上煤,139.280,2.500,BK023,6上煤,6上煤,135.170,3.720,BK022,5煤,5煤,116.940,0.780
15-6,泥岩,,104.260,0.500,15-5,泥岩,6煤,105.230,0.200,15-4,泥岩,6下煤,121.130,0.940,15-3,泥岩,,107.710,5.740,,,,,,,,,,,15-7,泥岩,,115.830,1.300,15-8,6煤,6煤,175.620,1.300,BK027,含炭泥岩,6煤,184.100,0.200,BK026,6煤,6煤,161.420,4.280,BK025,6煤,6煤,148.940,0.920,BK024,泥岩,,151.680,12.400,BK023,含炭泥岩,,139.450,4.280,BK022,泥岩,5煤,117.370,0.430
15-6,含炭泥岩,,104.660,0.400,15-5,6煤,6煤,107.500,2.270,15-4,6下煤,6下煤,121.430,0.300,15-3,砂质泥岩,,108.810,1.100,,,,,,,,,,,15-7,粉砂岩,,117.130,1.300,15-8,砂质泥岩,,187.660,12.040,BK027,6煤,6煤,184.390,0.290,BK026,炭质泥岩,6煤,161.640,0.220,BK025,泥岩,6煤,149.200,0.260,BK024,6煤,6煤,152.980,1.300,BK023,泥质粉砂岩,,149.870,10.420,BK022,5煤,5煤,117.920,0.550
15-6,6-1煤,6-1煤,105.040,0.380,15-5,泥岩,6煤,107.700,0.200,15-4,泥质粉砂岩,,142.900,21.470,15-3,6煤,6煤,114.020,5.210,,,,,,,,,,,15-7,泥岩,,119.030,1.900,,,,,,BK027,泥岩,,186.500,2.110,BK026,6煤,6煤,162.980,1.340,BK025,6煤,6煤,149.530,0.330,BK024,泥岩,6煤,153.660,0.680,BK023,中粒砂岩,,152.270,2.400,BK022,泥岩,5煤,118.190,0.270
15-6,泥岩,,109.980,4.940,15-5,6煤,6煤,120.000,12.300,,,,,,15-3,泥岩,6煤,115.020,1.000,,,,,,,,,,,15-7,煤,,119.630,0.600,,,,,,BK027,6下煤,6下煤,187.150,0.650,BK026,炭质泥岩,6煤,163.260,0.280,BK025,泥岩,6煤,150.550,1.020,BK024,6煤,6煤,158.360,4.700,BK023,泥岩,,157.100,4.830,BK022,5煤,5煤,119.020,0.830
15-6,粉砂岩,,110.580,0.600,15-5,泥岩,6煤,120.200,0.200,,,,,,15-3,6煤,6煤,115.820,0.800,,,,,,,,,,,15-7,泥岩,,125.340,5.710,,,,,,BK027,粉砂岩,,196.210,9.060,BK026,6煤,6煤,163.720,0.460,BK025,6煤,6煤,152.540,1.990,BK024,泥岩,6煤,159.120,0.760,BK023,6-1煤,6-1煤,158.140,1.040,BK022,炭质泥岩,5煤,119.250,0.230
15-6,泥岩,,112.210,1.630,15-5,6煤,6煤,126.300,6.100,,,,,,15-3,泥岩,6煤,116.120,0.300,,,,,,,,,,,15-7,粉砂岩,,126.340,1.000,,,,,,,,,,,BK026,炭质泥岩,6煤,164.000,0.280,BK025,泥岩,6煤,152.890,0.350,BK024,6煤,6煤,161.720,2.600,BK023,含炭泥岩,,160.620,2.480,BK022,5煤,5煤,120.130,0.880
15-6,6煤,6煤,113.900,1.690,15-5,泥岩,6煤,127.100,0.800,,,,,,15-3,6煤,6煤,126.690,10.570,,,,,,,,,,,15-7,含炭泥岩,,126.690,0.350,,,,,,,,,,,BK026,6煤,6煤,169.200,5.200,BK025,6煤,6煤,153.370,0.480,BK024,泥岩,6煤,161.980,0.260,BK023,6煤,6煤,165.630,5.010,BK022,炭质泥岩,5煤,120.370,0.240
15-6,泥岩,6煤,114.180,0.280,15-5,6煤,6煤,129.500,2.400,,,,,,15-3,泥岩,6煤,126.890,0.200,,,,,,,,,,,15-7,6-1煤,6-1煤,126.990,0.300,,,,,,,,,,,BK026,炭质泥岩,6煤,169.520,0.320,BK025,泥岩,6煤,153.740,0.370,BK024,6煤,6煤,163.600,1.620,BK023,泥岩,6煤,166.480,0.850,BK022,5煤,5煤,121.910,1.540
15-6,6煤,6煤,115.140,0.960,15-5,泥岩,,130.000,0.500,,,,,,15-3,6煤,6煤,138.240,11.350,,,,,,,,,,,15-7,泥岩,6-1煤,127.140,0.150,,,,,,,,,,,BK026,6煤,6煤,170.200,0.680,BK025,6煤,6煤,155.190,1.450,BK024,含炭泥岩,6煤,163.860,0.260,BK023,6煤,6煤,167.550,1.070,BK022,炭质泥岩,5煤,122.340,0.430
15-6,泥岩,6煤,115.360,0.220,15-5,煤,,130.300,0.300,,,,,,15-3,泥岩,6煤,138.440,0.200,,,,,,,,,,,15-7,6-1煤,6-1煤,127.640,0.500,,,,,,,,,,,BK026,炭质泥岩,6煤,170.520,0.320,BK025,炭质泥岩,6煤,155.420,0.230,BK024,6煤,6煤,165.340,1.480,BK023,含炭泥岩,6煤,167.790,0.240,BK022,5煤,5煤,122.590,0.250
15-6,6煤,6煤,116.980,1.620,15-5,泥岩,,131.150,0.850,,,,,,15-3,6煤,6煤,138.940,0.500,,,,,,,,,,,15-7,泥岩,,132.000,4.360,,,,,,,,,,,BK026,6煤,6煤,173.120,2.600,BK025,6煤,6煤,158.310,2.890,BK024,泥岩,6煤,165.930,0.590,BK023,6煤,6煤,169.010,1.220,BK022,炭质泥岩,5煤,122.880,0.290
15-6,泥岩,6煤,117.180,0.200,15-5,细粒砂岩,,144.790,13.640,,,,,,15-3,泥岩,6煤,139.240,0.300,,,,,,,,,,,15-7,6煤,6煤,136.350,4.350,,,,,,,,,,,BK026,含炭泥岩,6煤,173.450,0.330,BK025,炭质泥岩,6煤,158.570,0.260,BK024,6煤,6煤,167.380,1.450,BK023,含炭泥岩,6煤,169.220,0.210,BK022,5煤,5煤,123.220,0.340
15-6,6煤,6煤,118.660,1.480,,,,,,,,,,,15-3,6煤,6煤,141.220,1.980,,,,,,,,,,,15-7,泥岩,6煤,136.650,0.300,,,,,,,,,,,BK026,6煤,6煤,175.040,1.590,BK025,6煤,6煤,162.530,3.960,BK024,含炭泥岩,6煤,167.620,0.240,BK023,6煤,6煤,169.650,0.430,BK022,泥岩,5煤,123.730,0.510
15-6,泥岩,6煤,118.900,0.240,,,,,,,,,,,15-3,泥岩,6煤,141.820,0.600,,,,,,,,,,,15-7,6煤,6煤,136.850,0.200,,,,,,,,,,,BK026,炭质泥岩,6煤,175.380,0.340,BK025,泥岩,6煤,166.080,3.550,BK024,6煤,6煤,171.930,4.310,BK023,炭质泥岩,6煤,169.860,0.210,BK022,5煤,5煤,124.160,0.430
15-6,6煤,6煤,124.000,5.100,,,,,,,,,,,15-3,6煤,6煤,142.220,0.400,,,,,,,,,,,15-7,泥岩,6煤,137.050,0.200,,,,,,,,,,,BK026,6煤,6煤,179.740,4.360,BK025,6煤,6煤,170.720,4.640,BK024,泥岩,6煤,172.250,0.320,BK023,6煤,6煤,170.490,0.630,BK022,泥岩,,139.300,15.140
15-6,泥岩,6煤,124.240,0.240,,,,,,,,,,,15-3,砂质泥岩,,143.300,1.080,,,,,,,,,,,15-7,6煤,6煤,137.950,0.900,,,,,,,,,,,BK026,泥岩,6煤,180.090,0.350,BK025,泥岩,6煤,171.180,0.460,BK024,6煤,6煤,175.890,3.640,BK023,含炭泥岩,6煤,170.830,0.340,BK022,粉砂岩,,145.000,5.700
15-6,6煤,6煤,129.610,5.370,,,,,,,,,,,15-3,中粒砂岩,,145.000,1.700,,,,,,,,,,,15-7,泥岩,6煤,138.100,0.150,,,,,,,,,,,BK026,6煤,6煤,193.970,13.880,BK025,6煤,6煤,174.610,3.430,BK024,含炭泥岩,6煤,176.670,0.780,BK023,6煤,6煤,173.700,2.870,BK022,泥岩,,155.070,10.070
15-6,泥岩,6煤,129.850,0.240,,,,,,,,,,,15-3,泥岩,,150.220,5.220,,,,,,,,,,,15-7,6煤,6煤,138.250,0.150,,,,,,,,,,,BK026,粉砂岩,,196.380,2.410,BK025,泥岩,6煤,175.130,0.520,BK024,6煤,6煤,183.070,6.400,BK023,炭质泥岩,6煤,174.250,0.550,BK022,6上煤,6上煤,159.240,4.170
15-6,6煤,6煤,135.960,6.110,,,,,,,,,,,15-3,砂质泥岩,,159.070,8.850,,,,,,,,,,,15-7,泥岩,6煤,138.450,0.200,,,,,,,,,,,BK026,6下煤,6下煤,197.130,0.750,BK025,6煤,6煤,180.400,5.270,BK024,泥岩,6煤,183.740,0.670,BK023,6煤,6煤,180.610,6.360,BK022,泥岩,,161.790,2.550
15-6,含炭泥岩,6煤,137.350,1.390,,,,,,,,,,,15-3,泥岩,,162.660,3.590,,,,,,,,,,,15-7,6煤,6煤,139.250,0.800,,,,,,,,,,,BK026,泥岩,,199.100,1.970,BK025,炭质泥岩,6煤,180.690,0.290,BK024,6煤,6煤,184.690,0.950,BK023,含炭泥岩,6煤,180.860,0.250,BK022,煤,,162.790,1.000
15-6,6煤,6煤,138.230,0.880,,,,,,,,,,,15-3,砂质泥岩,,165.560,2.900,,,,,,,,,,,15-7,泥岩,6煤,139.450,0.200,,,,,,,,,,,BK026,细粒砂岩,,204.270,5.170,BK025,6煤,6煤,181.610,0.920,BK024,泥岩,6煤,187.010,2.320,BK023,6煤,6煤,186.810,5.950,BK022,泥岩,,164.700,1.910
15-6,泥岩,6煤,138.530,0.300,,,,,,,,,,,15-3,中粒砂岩,,168.560,3.000,,,,,,,,,,,15-7,6煤,6煤,145.100,5.650,,,,,,,,,,,,,,,,BK025,泥岩,6煤,182.050,0.440,BK024,6煤,6煤,189.600,2.590,BK023,炭质泥岩,6煤,187.090,0.280,BK022,煤,,165.370,0.670
15-6,6煤,6煤,138.800,0.270,,,,,,,,,,,15-3,砂质泥岩,,169.710,1.150,,,,,,,,,,,15-7,泥岩,6煤,145.300,0.200,,,,,,,,,,,,,,,,BK025,6煤,6煤,182.540,0.490,BK024,泥岩,6煤,189.990,0.390,BK023,6煤,6煤,189.010,1.920,BK022,泥岩,,172.870,7.500
15-6,泥岩,,166.860,28.060,,,,,,,,,,,15-3,泥岩,,177.790,8.080,,,,,,,,,,,15-7,6煤,6煤,159.300,14.000,,,,,,,,,,,,,,,,BK025,炭质泥岩,6煤,183.060,0.520,BK024,6煤,6煤,191.130,1.140,BK023,含炭泥岩,6煤,189.310,0.300,BK022,6-1煤,6-1煤,174.620,1.750
15-6,煤,,167.460,0.600,,,,,,,,,,,15-3,7煤,7煤,178.890,1.100,,,,,,,,,,,15-7,泥岩,6煤,159.500,0.200,,,,,,,,,,,,,,,,BK025,6煤,6煤,189.270,6.210,BK024,泥岩,6煤,191.520,0.390,BK023,6煤,6煤,191.330,2.020,BK022,泥岩,,176.550,1.930
15-6,泥岩,,179.940,12.480,,,,,,,,,,,15-3,泥岩,7煤,179.490,0.600,,,,,,,,,,,15-7,6煤,6煤,165.400,5.900,,,,,,,,,,,,,,,,BK025,泥岩,6煤,190.030,0.760,BK024,6煤,6煤,192.370,0.850,BK023,炭质泥岩,6煤,191.580,0.250,BK022,煤,,177.150,0.600
15-6,7煤,7煤,180.260,0.320,,,,,,,,,,,15-3,7煤,7煤,184.590,5.100,,,,,,,,,,,15-7,泥岩,,166.100,0.700,,,,,,,,,,,,,,,,BK025,6煤,6煤,192.680,2.650,BK024,泥岩,,194.600,2.230,BK023,6煤,6煤,193.750,2.170,BK022,泥岩,,178.000,0.850
15-6,泥岩,7煤,181.760,1.500,,,,,,,,,,,15-3,粗粒砂岩,,189.430,4.840,,,,,,,,,,,15-7,含炭泥岩,,166.650,0.550,,,,,,,,,,,,,,,,BK025,泥岩,,198.230,5.550,BK024,6下煤,6下煤,195.200,0.600,BK023,含炭泥岩,6煤,194.510,0.760,BK022,煤,,178.180,0.180
15-6,7煤,7煤,182.460,0.700,,,,,,,,,,,15-3,细粒砂岩,,196.030,6.600,,,,,,,,,,,15-7,6下煤,6下煤,167.300,0.650,,,,,,,,,,,,,,,,BK025,6下煤,6下煤,199.900,1.670,BK024,泥岩,6下煤,195.700,0.500,BK023,6煤,6煤,195.520,1.010,BK022,炭质泥岩,,178.380,0.200
15-6,泥岩,7煤,184.630,2.170,,,,,,,,,,,,,,,,,,,,,,,,,,15-7,泥岩,6下煤,167.550,0.250,,,,,,,,,,,,,,,,BK025,炭质泥岩,6下煤,200.120,0.220,BK024,6下煤,6下煤,196.400,0.700,BK023,炭质泥岩,6煤,195.890,0.370,BK022,煤,,179.180,0.800
15-6,7煤,7煤,185.300,0.670,,,,,,,,,,,,,,,,,,,,,,,,,,15-7,6下煤,6下煤,167.800,0.250,,,,,,,,,,,,,,,,BK025,6下煤,6下煤,201.150,1.030,BK024,泥岩,,201.300,4.900,BK023,6煤,6煤,196.780,0.890,BK022,泥岩,,180.000,0.820
15-6,粉砂质泥岩,,193.460,8.160,,,,,,,,,,,,,,,,,,,,,,,,,,15-7,泥岩,,182.350,14.550,,,,,,,,,,,,,,,,BK025,泥岩,,203.300,2.150,BK024,煤,,201.900,0.600,BK023,含炭泥岩,6煤,197.520,0.740,BK022,煤,,180.600,0.600
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK025,煤,,203.900,0.600,BK024,粉砂岩,,205.440,3.540,BK023,6煤,6煤,198.160,0.640,BK022,泥岩,,182.360,1.760
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK025,泥质粉砂岩,,210.500,6.600,BK024,煤,,206.040,0.600,BK023,含炭泥岩,,200.700,2.540,BK022,6煤,6煤,183.180,0.820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,206.350,0.310,BK023,泥质粉砂岩,,215.900,15.200,BK022,泥岩,6煤,183.470,0.290
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,206.960,0.610,BK023,细粒砂岩,,218.770,2.870,BK022,6煤,6煤,184.240,0.770
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,207.550,0.590,,,,,,BK022,泥岩,6煤,185.080,0.840
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,207.990,0.440,,,,,,BK022,6煤,6煤,185.490,0.410
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,208.340,0.350,,,,,,BK022,炭质泥岩,6煤,185.690,0.200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,208.700,0.360,,,,,,BK022,煤,6煤,186.970,1.280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,208.960,0.260,,,,,,BK022,炭质泥岩,6煤,187.200,0.230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,209.450,0.490,,,,,,BK022,6煤,6煤,187.780,0.580
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,209.700,0.250,,,,,,BK022,泥岩,6煤,188.620,0.840
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,210.000,0.300,,,,,,BK022,6煤,6煤,189.310,0.690
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,210.580,0.580,,,,,,BK022,炭质泥岩,6煤,189.520,0.210
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,煤,,211.290,0.710,,,,,,BK022,6煤,6煤,191.750,2.230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,泥岩,,214.200,2.910,,,,,,BK022,泥岩,6煤,192.260,0.510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK024,粉砂岩,,221.200,7.000,,,,,,BK022,6煤,6煤,196.830,4.570
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6煤,197.180,0.350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,205.980,8.800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,炭质泥岩,6煤,206.260,0.280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,207.870,1.610
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6煤,208.190,0.320
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,211.350,3.160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6煤,211.640,0.290
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,213.010,1.370
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6煤,213.530,0.520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,216.810,3.280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6煤,217.200,0.390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,218.590,1.390
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,炭质泥岩,6煤,219.040,0.450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6煤,6煤,219.540,0.500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,,222.150,2.610
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,煤,,222.550,0.400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,,224.500,1.950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6下煤,6下煤,226.000,1.500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6下煤,226.400,0.400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6下煤,6下煤,226.850,0.450
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,泥岩,6下煤,227.100,0.250
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,6下煤,6下煤,227.500,0.400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BK022,粉砂岩,,238.300,10.800
