,,,,,,,,,,291,5下煤,5下煤,167.630,0.750,196,泥岩,6煤,238.240,0.200,,,,,,,,,,
,,,,,,,,,,291,泥岩,5下煤,167.800,0.170,196,6煤,6煤,241.820,3.580,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,168.430,0.630,196,粉砂岩,,312.420,70.600,,,,,,,,,,
,,,,,,,,,,291,泥岩,5下煤,168.520,0.090,196,7煤,7煤,316.120,3.700,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,168.590,0.070,196,泥岩,7煤,316.280,0.160,,,,,,,,,,
,,,,,,,,,,291,泥岩,5下煤,168.730,0.140,196,7煤,7煤,318.480,2.200,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,169.450,0.720,196,泥岩,7煤,318.720,0.240,,,,,,,,,,
,,,,,,,,,,291,泥岩,5下煤,169.720,0.270,196,7煤,7煤,324.660,5.940,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,170.920,1.200,196,泥岩,7煤,329.440,4.780,,,,,,,,,,
,,,,,,,,,,291,泥岩,5下煤,171.060,0.140,196,7煤,7煤,330.210,0.770,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,171.400,0.340,196,泥岩,7煤,330.350,0.140,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,5下煤,171.540,0.140,196,7煤,7煤,333.150,2.800,,,,,,,,,,
,,,,,,,,,,291,5下煤,5下煤,172.930,1.390,196,粉砂岩,,349.350,16.200,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,,173.720,0.790,196,8煤,8煤,350.500,1.150,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,183.450,9.730,196,泥岩,,357.900,7.400,,,,,,,,,,
,,,,,,,,,,291,泥岩,,185.200,1.750,196,9煤,9煤,358.150,0.250,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,193.700,8.500,196,泥岩,9煤,358.220,0.070,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,,194.170,0.470,196,9煤,9煤,359.420,1.200,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,195.170,1.000,196,泥岩,,472.440,113.020,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,195.400,0.230,196,10煤,10煤,473.020,0.580,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,196.400,1.000,196,泥岩,,528.080,55.060,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,196.650,0.250,196,11煤,11煤,530.780,2.700,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,197.230,0.580,196,泥岩,11煤,530.880,0.100,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,197.530,0.300,196,11煤,11煤,531.680,0.800,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,197.900,0.370,196,泥岩,11煤,531.780,0.100,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,197.980,0.080,196,11煤,11煤,532.610,0.830,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,198.150,0.170,196,泥岩,11煤,532.710,0.100,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,198.580,0.430,196,11煤,11煤,532.840,0.130,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,200.070,1.490,196,泥岩,11煤,534.410,1.570,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,200.210,0.140,196,11煤,11煤,537.760,3.350,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,202.680,2.470,196,泥岩,,827.670,289.910,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,202.750,0.070,196,12煤,12煤,827.880,0.210,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,203.210,0.460,196,泥岩,12煤,830.930,3.050,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,203.310,0.100,196,12煤,12煤,831.200,0.270,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,204.920,1.610,196,泥岩,12煤,834.240,3.040,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,205.940,1.020,196,12煤,12煤,834.940,0.700,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,207.500,1.560,196,泥岩,12煤,841.660,6.720,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,207.680,0.180,196,12煤,12煤,841.770,0.110,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,208.150,0.470,196,泥岩,12煤,846.910,5.140,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,209.110,0.960,196,12煤,12煤,847.050,0.140,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,209.810,0.700,196,泥岩,12煤,847.340,0.290,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,210.060,0.250,196,12煤,12煤,847.940,0.600,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,211.040,0.980,196,泥岩,12煤,848.130,0.190,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,211.390,0.350,196,12煤,12煤,848.400,0.270,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,211.980,0.590,196,泥岩,12煤,849.640,1.240,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,212.420,0.440,196,12煤,12煤,849.930,0.290,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,213.020,0.600,196,泥岩,12煤,850.570,0.640,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,213.420,0.400,196,12煤,12煤,850.660,0.090,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,215.170,1.750,196,泥岩,12煤,861.210,10.550,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,215.710,0.540,196,12煤,12煤,862.130,0.920,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,216.230,0.520,196,泥岩,12煤,862.360,0.230,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,216.660,0.430,196,12煤,12煤,862.430,0.070,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,217.340,0.680,196,泥岩,,887.510,25.080,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,218.230,0.890,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,218.520,0.290,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,218.640,0.120,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,219.070,0.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,219.170,0.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,219.430,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,6煤,219.570,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,221.270,1.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,221.560,0.290,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,222.870,1.310,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,223.120,0.250,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,224.760,1.640,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,225.380,0.620,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,225.600,0.220,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,225.750,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,226.750,1.000,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,226.880,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,228.420,1.540,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,229.270,0.850,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,229.790,0.520,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,229.940,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,230.420,0.480,,,,,,,,,,,,,,,
,,,,,,,,,,291,细粒砂岩,6煤,230.660,0.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,231.460,0.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,232.200,0.740,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,232.700,0.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,233.220,0.520,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,233.380,0.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,233.780,0.400,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,238.710,4.930,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,6煤,238.850,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,254.980,16.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,255.450,0.470,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,257.820,2.370,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,258.200,0.380,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,263.380,5.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,263.540,0.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,263.800,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,263.910,0.110,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,264.680,0.770,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,264.840,0.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,265.530,0.690,,,,,,,,,,,,,,,
,,,,,,,,,,291,细粒砂岩,6煤,265.660,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,266.780,1.120,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,267.000,0.220,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,273.310,6.310,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,273.520,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,276.130,2.610,,,,,,,,,,,,,,,
,,,,,,,,,,291,细粒砂岩,6煤,276.240,0.110,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,276.630,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,6煤,276.810,0.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,277.480,0.670,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,277.730,0.250,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,278.900,1.170,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,279.160,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,279.240,0.080,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,279.350,0.110,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,280.290,0.940,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,6煤,280.550,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,280.810,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,281.090,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,282.390,1.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,6煤,282.690,0.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,284.840,2.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,6煤,284.990,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,6煤,6煤,285.270,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,289.310,4.040,,,,,,,,,,,,,,,
,,,,,,,,,,291,6下煤,6下煤,289.500,0.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,290.640,1.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,293.380,2.740,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,295.480,2.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,377.150,81.670,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,377.390,0.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,377.860,0.470,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,380.280,2.420,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,380.380,0.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,381.130,0.750,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,381.370,0.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,383.990,2.620,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,384.160,0.170,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,386.460,2.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,386.740,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,393.420,6.680,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,393.540,0.120,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,394.040,0.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,394.320,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,394.980,0.660,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,395.130,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,395.380,0.250,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,395.520,0.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,398.530,3.010,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,398.660,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,402.220,3.560,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,405.060,2.840,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,405.270,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,405.490,0.220,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,405.620,0.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,7煤,405.850,0.230,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,405.950,0.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,7煤,408.920,2.970,,,,,,,,,,,,,,,
,,,,,,,,,,291,7煤,7煤,410.580,1.660,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,412.460,1.880,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,428.100,15.640,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,429.150,1.050,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,430.800,1.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,中粒砂岩,,432.980,2.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,433.370,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,433.730,0.360,,,,,,,,,,,,,,,
,,,,,,,,,,291,8煤,8煤,434.440,0.710,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,8煤,434.630,0.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,8煤,8煤,435.540,0.910,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,436.410,0.870,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,437.060,0.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,9煤,9煤,437.490,0.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,9煤,437.690,0.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,9煤,9煤,438.650,0.960,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,9煤,438.930,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,9煤,9煤,440.010,1.080,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,9煤,440.420,0.410,,,,,,,,,,,,,,,
,,,,,,,,,,291,9煤,9煤,441.280,0.860,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,9煤,441.830,0.550,,,,,,,,,,,,,,,
,,,,,,,,,,291,9煤,9煤,442.590,0.760,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,448.860,6.270,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,453.330,4.470,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,456.000,2.670,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,463.000,7.000,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,465.800,2.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,487.900,22.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,491.100,3.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,492.300,1.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,498.940,6.640,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,500.860,1.920,,,,,,,,,,,,,,,
,,,,,,,,,,291,中粒砂岩,,503.050,2.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,506.700,3.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,510.530,3.830,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,513.670,3.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,518.700,5.030,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,520.400,1.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,522.340,1.940,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,524.550,2.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,531.740,7.190,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,532.620,0.880,,,,,,,,,,,,,,,
,,,,,,,,,,291,10煤,10煤,533.450,0.830,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,533.840,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,536.500,2.660,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,571.100,34.600,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,577.110,6.010,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,578.270,1.160,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,579.900,1.630,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,584.000,4.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,589.930,5.930,,,,,,,,,,,,,,,
,,,,,,,,,,291,11煤,11煤,594.060,4.130,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11煤,594.450,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,11煤,11煤,594.950,0.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11煤,595.450,0.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,11煤,11煤,595.890,0.440,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11煤,596.240,0.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,11煤,11煤,599.670,3.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,604.170,4.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,677.140,72.970,,,,,,,,,,,,,,,
,,,,,,,,,,291,11下煤,11下煤,678.280,1.140,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11下煤,678.390,0.110,,,,,,,,,,,,,,,
,,,,,,,,,,291,11下煤,11下煤,678.700,0.310,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11下煤,678.880,0.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,11下煤,11下煤,680.470,1.590,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,11下煤,680.580,0.110,,,,,,,,,,,,,,,
,,,,,,,,,,291,11下煤,11下煤,681.630,1.050,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,682.360,0.730,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,687.970,5.610,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,690.280,2.310,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,690.550,0.270,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,691.020,0.470,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,692.220,1.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,692.500,0.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,695.150,2.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,699.500,4.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,712.300,12.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,713.920,1.620,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,714.840,0.920,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,716.850,2.010,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,717.630,0.780,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,718.530,0.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,719.900,1.370,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,722.600,2.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,736.450,13.850,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,738.750,2.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,746.200,7.450,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,750.200,4.000,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,752.300,2.100,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,754.200,1.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,759.650,5.450,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,760.500,0.850,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,764.300,3.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,765.250,0.950,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,776.400,11.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,779.130,2.730,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,780.200,1.070,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,785.900,5.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,788.200,2.300,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,792.930,4.730,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,794.700,1.770,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,796.350,1.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,797.730,1.380,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,799.400,1.670,,,,,,,,,,,,,,,
,,,,,,,,,,291,粗粒砂岩,,803.900,4.500,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,805.860,1.960,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,808.100,2.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,808.800,0.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,810.000,1.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,砂质泥岩,,811.240,1.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,811.890,0.650,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,812.590,0.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,813.640,1.050,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,814.540,0.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,817.050,2.510,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,818.750,1.700,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,826.550,7.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,828.070,1.520,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,830.070,2.000,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,830.250,0.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,830.580,0.330,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,830.940,0.360,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,833.320,2.380,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,833.530,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,840.920,7.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,842.600,1.680,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,843.000,0.400,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,843.800,0.800,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,844.350,0.550,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,846.720,2.370,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,847.070,0.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,847.270,0.200,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,850.390,3.120,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,850.740,0.350,,,,,,,,,,,,,,,
,,,,,,,,,,291,炭质泥岩,,850.950,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,851.100,0.150,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,852.000,0.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,853.180,1.180,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,853.440,0.260,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,854.150,0.710,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,854.480,0.330,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,855.080,0.600,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,855.670,0.590,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,856.430,0.760,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,858.100,1.670,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,858.490,0.390,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,858.890,0.400,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,859.140,0.250,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,859.380,0.240,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,859.590,0.210,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,861.440,1.850,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,862.340,0.900,,,,,,,,,,,,,,,
,,,,,,,,,,291,粉砂岩,,862.770,0.430,,,,,,,,,,,,,,,
,,,,,,,,,,291,泥岩,,864.050,1.280,,,,,,,,,,,,,,,
,,,,,,,,,,291,煤,,864.630,0.580,,,,,,,,,,,,,,,
