BK138,砂土,,0,5.000,土黄色，松散，主要由风成砂土、坡积砂土组成，顶部为腐殖土，富含 现代植物根系，下部含砾。
BK138,砂砾岩,新生界第四系,5,9.000,"土黄色，松散，主要由石英岩砾，火成岩砾组成，砾径2-10mm,多呈次棱 角状，分选差。"
BK138,粘土,,9,12.400,土黄色，半胶结状，主要由粘土矿物组成，具塑性，遇水膨胀，局部含 砾。
BK138,砂砾岩,,12.4,17.600,"灰色，微显绿色，松散，砂多以细砂为主，含量约40%左右，砾多以英岩 砾，火成岩砾组成，砾径2-10mm,多呈次棱角状，偶见圆状，分选差，泥质 胶结"
BK138,细粒砂岩,,17.6,18.700,灰绿色，细粒砂状结构，厚层状构造，成分以石英为主，长石次之，云 母少量，分选差，泥质胶结，均匀层理，疏松，易碎，局部含砾。
BK138,砂砾岩,,18.7,27.700,"灰色，微显绿色，松散，砂多以细砂为主，含量约30%左右，砾多以英岩 砾，火成岩砾组成，砾径10-20mm,多呈次棱角状，偶见圆状，分选差，泥 质胶结。"
BK138,泥岩,,27.7,37.500,深灰色，微显绿色，泥质结构，块状构造，断口参差状，易软化，风化 后呈碎块状，局部含少量粉砂
BK138,砂砾岩,,37.5,41.700,"灰绿色，砂多以细砂为主，含量约20%左右，砾多以英岩砾，火成岩砾组 成，砾径10-30mm,多呈次圆状，分选差，泥质胶结，疏松，易碎，局部泥 质含量较高。"
BK138,含砾泥岩,上白垩统,41.7,59.500,"灰色，微显绿色，泥质结构，块状构造，断口参差状，局部见有滑面， 砾多以英岩砾，火成岩砾组成，砾径10-20mm,多呈次圆状，含量约15%左右"
BK138,泥岩,,59.5,68.000,灰色，泥质结构，块状构造，断口平坦状，细腻，均一，局部见有少量 炭化植物碎屑及茎叶化石。
BK138,细粒砂岩,,68,68.450, 灰色，细粒砂状结构，块状构造，成分以石英为主，长石次之，云母少 量，分选中等，泥质胶结，均匀层理，含少量细砾。
BK138,泥岩,,68.45,77.940,灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎 屑及茎叶化石。
BK138,煤,5煤,77.94,78.600,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状-阶梯状，垂直节理发育，含少量黄铁矿薄膜，属暗淡型 煤，其中有泥岩夹矸1层，炭质泥岩夹矸3层。
BK138,炭质泥岩,5煤,78.6,78.820,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。
BK138,煤,5煤,78.82,80.760,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状-阶梯状，垂直节理发育，含少量黄铁矿薄膜，属暗淡型 煤，其中有泥岩夹矸1层，炭质泥岩夹矸3层。
BK138,炭质泥岩,5煤,80.76,81.010,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。
BK138,煤,5煤,81.01,82.670,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状-阶梯状，垂直节理发育，含少量黄铁矿薄膜，属暗淡型 煤，其中有泥岩夹矸1层，炭质泥岩夹矸3层。
BK138,泥岩,5煤,82.67,83.230,灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎 屑及茎叶化石。
BK138,煤,5煤,83.23,85.300,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状-阶梯状，垂直节理发育，含少量黄铁矿薄膜，属暗淡型 煤，其中有泥岩夹矸1层，炭质泥岩夹矸3层。
BK138,炭质泥岩,5煤,85.3,85.420,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。
BK138,煤,5煤,85.42,91.000,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状-阶梯状，垂直节理发育，局部见有黄铁矿 结核，属暗淡型煤，其中有炭质泥岩夹矸2层。
BK138,泥岩,,91,102.160,灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎 屑及茎叶化石。
BK138,煤,5下煤,102.16,102.710,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状-阶梯状，垂直节理发育，局部见有黄铁矿 结核，属暗淡型煤，其中有炭质泥岩夹矸2层。
BK138,泥岩,5下煤,102.71,103.650,灰色，黑灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎 屑及茎叶化石。
BK138,煤,5下煤,103.65,104.280,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状-阶梯状，垂直节理发育，局部见有黄铁矿 结核，属暗淡型煤，其中有炭质泥岩夹矸2层。
BK138,炭质泥岩,5下煤,104.28,104.590,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。
BK138,煤,5下煤,104.59,106.790,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状-阶梯状，垂直节理发育，局部见有黄铁矿 结核，属暗淡型煤，其中有炭质泥岩夹矸2层。
BK138,炭质泥岩,5下煤,106.79,107.040,深灰色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质 及少量炭屑，松软，易破碎。
BK138,煤,5下煤,107.04,107.480,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状-阶梯状，垂直节理发育，局部见有黄铁矿 结核，属暗淡型煤，其中有炭质泥岩夹矸2层。
BK138,泥岩,,107.48,109.000,灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化石 ，易崩解。
BK138,细粒砂岩,,109,110.400,灰色，细粒砂状结构，厚层状构造，成分以石英为主，长石次之，分选 中等，泥质胶结，疏松，易碎，局部含砾。
BK138,泥岩,,110.4,114.500,灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑，局部 含粉砂。
BK138,粉砂岩,,114.5,115.200,灰色，粉砂状结构，块状构造，钙质胶结，致密，坚硬，均匀层理。
BK138,泥岩,,115.2,122.220,灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑及粉砂
BK138,6煤,6煤,122.22,148.160,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，弱丝绢光泽，呈褐 色条痕，断口平坦状-阶梯状，局部见有黄铁矿薄膜，属暗淡型煤。
BK138,泥岩,,148.16,149.700,灰色，泥质结构，块状构造，断口平坦状，含少量炭化植物碎屑及粉砂
BK138,细砾岩,,149.7,151.300,灰白色，细砾状结构，块状构造，砾多以石英岩，火成岩砾组成，砾径2-5mm，多呈次圆状，钙质胶结，致密，坚硬。
BK138,粉砂岩,,151.3,162.000,灰色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，含少量炭屑， 局部泥质含量较高。
