BK144,砂土,,0,7.300,土黄色，松散，主要由风成砂土、坡积砂土组成，顶部为腐殖土，富含 现代植物根系，底部含砾。
BK144,砂砾岩,新生界第四系,7.3,12.500,"土黄色，松散，主要由石英岩砾，火成岩砾组成，砾径10-20mm,多呈次 棱角状，分选差。"
BK144,含砾泥岩,,12.5,19.200,"灰色，微显绿色，泥质结构，块状构造，砾多以英岩砾，火成岩砾组成 ，砾径2-15mm,大者可达30mm,多呈次圆状，含量约15%左右,局部岩芯破碎"
BK144,砂砾岩,,19.2,29.970,"灰绿色，松散，砂多以细砂为主，砾多以英岩砾，火成岩砾组成，砾径2-20mm,多呈次棱角状，分选差，泥质胶结。"
BK144,泥岩,,29.97,39.600,灰绿色，泥质结构，块状构造，断口参差状，风化易碎
BK144,粉砂岩,上白垩统,39.6,43.620,灰色，微显绿色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，下 部含砾。
BK144,泥岩,,43.62,54.000,灰色，泥质结构，块状构造，断口平坦状，局部含少量炭化植物碎屑， 夹粉砂岩薄层。
BK144,含砾泥岩,,54,55.200,"灰色，泥质结构，块状构造，断口参差状，砾多以英岩砾，火成岩砾组 成，砾径2-10mm,多呈次圆状，分选差，含量约15%左右"
BK144,泥岩,,55.2,75.480,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,煤,5煤,75.48,76.270,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,5煤,76.27,76.550,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,煤,5煤,76.55,76.890,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,5煤,76.89,77.460,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,炭质泥岩,5煤,77.46,78.150,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,78.15,79.410,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,炭质泥岩,5煤,79.41,80.650,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,80.65,81.750,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,5煤,81.75,81.910,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,煤,5煤,81.91,82.290,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,5煤,82.29,83.120,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,煤,5煤,83.12,85.380,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,5煤,85.38,85.900,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化 石，夹粉砂岩薄层
BK144,煤,5煤,85.9,90.200,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,炭质泥岩,5煤,90.2,90.370,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,90.37,93.000,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,炭质泥岩,5煤,93,93.300,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,93.3,93.960,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,炭质泥岩,5煤,93.96,94.190,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,94.19,94.440,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,炭质泥岩,5煤,94.44,94.650,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK144,煤,5煤,94.65,94.930,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸6层
BK144,泥岩,,94.93,103.730,深灰色，泥质结构，块状构造，断口平坦状，含炭屑，风化易碎。
BK144,煤,5下煤,103.73,105.850,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状，属暗淡型煤。
BK144,泥岩,,105.85,107.210,黑灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑，及茎叶 化石。
BK144,粉砂岩,,107.21,109.300,灰色，粉砂状结构，厚层状构造，泥质胶结，均匀层理。
BK144,泥岩,,109.3,121.600,深灰色，泥质结构，块状构造，断口平坦状，含炭屑，细腻，致密。
BK144,细粒砂岩,,121.6,122.000,灰色，细粒砂状结构，厚层状构造，成分以石英为主，长石次之，云母 少量，分选好，泥质胶结，均匀层理
BK144,泥岩,,122,127.200,深灰色，泥质结构，块状构造，断口平坦状，含炭屑，细腻，致密。
BK144,细粒砂岩,,127.2,130.700,灰色，细粒砂状结构，厚层状构造，成分以石英为主，长石次之，云母 少量，分选好，泥质胶结，均匀层理，夹泥岩薄层
BK144,泥岩,,130.7,135.250,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑
BK144,煤,6煤,135.25,150.670,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有泥岩夹矸2层。
BK144,泥岩,6煤,150.67,151.320,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑
BK144,煤,6煤,151.32,157.640,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有泥岩夹矸2层。
BK144,泥岩,6煤,157.64,157.850,深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑
BK144,煤,6煤,157.85,158.610,黑褐色，条带状结构，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡 光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有泥岩夹矸2层。
BK144,泥岩,,158.61,171.400,深灰色，泥质结构，块状构造，断口平坦状，夹粉砂岩薄层，局部见有 植物茎叶化石
