BK147,砂土,,0,7.500,  土黄色，松散，主要由风成砂土、坡积砂土组成，顶部为腐殖土，富含现代植物根系，底部含砾。
BK147,砂砾岩,新生界第四系,7.5,13.200,"  土黄色，松散，主要由石英岩砾，火成岩砾组成，砾径10-20mm,大者可达30mm,多呈次圆状，分选差。"
BK147,含砾泥岩,,13.2,19.570,"  灰色，微显绿色，泥质结构，块状构造，砾多以英岩砾，火成岩砾组成，砾径2-15mm,大者可达40mm,多呈次圆状，含量约20%左右,岩芯较破碎。"
BK147,砂砾岩,,19.57,30.200,"  灰绿色，松散，砂多以细砂为主，砾多以英岩砾，火成岩砾组成，砾径2-20mm,多呈次棱角状，分选差，泥质胶结。"
BK147,泥岩,,30.2,40.300,  灰绿色，泥质结构，块状构造，断口参差状，风化易碎。
BK147,粉砂岩,上白垩统,40.3,45.000,  灰色，微显绿色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，局部含砾。
BK147,泥岩,,45,54.500,  灰色，泥质结构，块状构造，断口平坦状，局部含少量炭化植物碎屑，夹粉砂岩薄层。
BK147,含砾泥岩,,54.5,56.000,"  灰色，泥质结构，块状构造，断口参差状，砾多以英岩砾，火成岩砾组成，砾径2-10mm,多呈次圆状，分选差，含量约15%左右。"
BK147,泥岩,,56,78.500,  深灰色，泥质结构，块状构造，断口平坦状，含炭化植物碎屑及茎叶化石，夹粉砂岩薄层。
BK147,煤,,78.5,78.800,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸2层
BK147,泥岩,,78.8,79.250,  深灰色，泥质结构，块状构造，断口平坦状，含炭屑，风化易碎。
BK147,煤,,79.25,79.520,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸2层
BK147,泥岩,,79.52,82.220,  深灰色，泥质结构，块状构造，断口平坦状，含炭屑，风化易碎。
BK147,煤,1煤,82.22,82.850,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸2层
BK147,泥岩,1煤,82.85,83.020,  深灰色，泥质结构，块状构造，断口平坦状，含炭屑，风化易碎。
BK147,煤,1煤,83.02,83.840,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸2层
BK147,炭质泥岩,1煤,83.84,84.090,  灰黑色，块状，含炭屑，夹煤线，污手，易碎。
BK147,煤,1煤,84.09,84.460,  黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色条痕，断口平坦状，属暗淡型煤，其中有炭质泥岩夹矸5层，泥岩夹矸4层，炭质泥岩夹矸8层。
