BK146,含砾泥岩,,0,17.850,"灰绿色，泥质结构，块状，断口不规则状，砾多以英岩砾，火成岩砾组 成，砾径2-10mm,大者可达30mm,多呈棱角状，分选差。"
BK146,砂质泥岩,,17.85,24.000,灰绿色，泥质结构，块状构造，断口不规则状，砂多以细砂为主，分布 不均一，固结程度差，松软，易碎，风化后呈碎块状。
BK146,含砾泥岩,上白垩统,24,33.000,"灰绿色，泥质结构，块状，断口不规则状，砾多以英岩砾，火成岩砾组 成，砾径2-10mm,大者可达30mm,多呈棱角状，分选差。"
BK146,砂质泥岩,,33,52.300,灰色，泥质结构，块状构造，断口不规则状，砂多以粉砂为主，分布不 均一，固结程度差，松软，易碎，夹细砂岩薄层
BK146,粉砂岩,,52.3,55.470,深灰色，粉砂状结构，厚层状构造，泥质胶结，均匀层理，局部泥质含 量较高。
BK146,泥岩,,55.47,76.810,灰黑色，泥质结构，块状构造，断口平坦状，含少量炭屑，夹炭质条带 ，固结程度差，风化后呈碎块状，局部夹粉砂岩薄层。
BK146,煤,1煤,76.81,77.590,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸2层。
BK146,泥岩,1煤,77.59,77.850,灰黑色，泥质结构，块状构造，断口平坦状，含炭屑，风化后呈碎块状 ，夹炭质条带。
BK146,煤,1煤,77.85,78.440,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸3层。
BK146,泥岩,1煤,78.44,78.700,灰黑色，泥质结构，块状构造，断口平坦状，含炭屑，风化后呈碎块状 ，夹炭质条带。
BK146,煤,1煤,78.7,79.190,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸3层。
BK146,泥岩,,79.19,80.180,灰黑色，泥质结构，块状构造，断口平坦状，含炭屑，风化后呈碎块状 ，夹炭质条带。
BK146,煤,2煤,80.18,80.460,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸3层。
BK146,泥岩,2煤,80.46,80.720,灰黑色，泥质结构，块状构造，断口平坦状，含炭屑，风化后呈碎块状 ，夹炭质条带。
BK146,煤,2煤,80.72,81.250,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸3层。
BK146,泥岩,2煤,81.25,81.460,黑灰色，泥质结构，块状构造，断口平坦状，含炭屑，夹投炭质条带， 风化后呈碎块状。
BK146,煤,2煤,81.46,82.320,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸11层， 炭质泥岩夹矸3层。
BK146,炭质泥岩,2煤,82.32,82.610,灰黑色，层状，含较多炭屑，平坦状断口，半坚硬。
BK146,煤,2煤,82.61,83.180,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸11层， 炭质泥岩夹矸3层。
BK146,泥岩,,83.18,84.320,黑灰色，泥质结构，块状构造，断口平坦状，含炭屑，夹投炭质条带， 风化后呈碎块状。
BK146,煤,5煤,84.32,85.000,黑褐色，块状，暗煤为主，丝炭次之，夹亮煤条带，暗淡光泽，呈褐色 条痕，断口平坦状，污手，属暗淡型煤，半坚硬，其中有泥岩夹矸11层， 炭质泥岩夹矸3层。
BK146,泥岩,5煤,85,85.190,黑灰色，泥质结构，块状构造，断口平坦状，含炭屑，夹投炭质条带， 风化后呈碎块状。
